target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
MGG_09351T0,1.4440962294386985e-111,1.4664797209949985e-107,-3.331398553319612,0.14842744023269977,6.16549843325398,1.2267011936337548,0.0031068937980376935,0.0255591305988569,0.029939163723009785,0.029939163723009785
MGG_12247T0,1.4739034039363624e-86,7.48374453348688e-83,-5.9201066566068254,0.30021962679584463,8.798383439993275,5.116216948740835,0.0018693177037343378,0.13332841876641993,0.019257498770502802,0.13332841876641993
MGG_04365T0,3.077350424861472e-73,1.0416831188156082e-69,-3.511667552758681,0.19399417355453424,7.505713378944129,1.9333860797926452,0.0018060257176583272,0.054644583342001785,0.021099919354272804,0.054644583342001785
MGG_08354T0,1.876872016375013e-68,4.764908831572064e-65,-8.065292992799789,0.461279503830053,8.716259883078447,9.852092875034225,0.014588900865940226,0.30457927011460945,0.019185308805633856,0.30457927011460945
MGG_12906T0,6.22625373880278e-60,1.2645521343508445e-56,-5.649308359267238,0.3459862186644602,8.985177321774788,4.2835484864250715,0.0014859007925063607,0.1780737944660911,0.01950427257247311,0.1780737944660911
MGG_05028T0,2.641134947004783e-54,4.470120897805596e-51,-8.761464480792059,0.5646180374845532,6.922119379353833,11.653724576497954,0.05636884354418959,0.4218214488351727,0.02433528613063576,0.4218214488351727
MGG_05907T0,5.152001287225513e-52,7.474081867396442e-49,-5.096833709322337,0.33586317897991996,7.1436547964935055,4.164695772600181,0.00831784920929007,0.16088826328245648,0.023033242730831568,0.16088826328245648
MGG_08353T0,1.5987607490553404e-51,2.0294269258321226e-48,-3.350310095487266,0.22186245354832443,5.137377190909555,1.7631551868550548,0.01622861060939359,0.05760581183233001,0.03856495966379478,0.05760581183233001
MGG_17542T0,8.13626164477318e-45,9.180415222519071e-42,-4.909764100676594,0.34954573526097404,5.191294635049783,3.359626805584372,0.03738626009149478,0.14588707146720759,0.03810327637736619,0.14588707146720759
MGG_08670T0,1.149428065591477e-39,1.06113109146195e-36,3.559839049614278,0.2701014524303902,6.642533194692958,1.632461335657955,0.003804435659696035,0.10562775624781341,0.026368662709374588,0.10562775624781341
MGG_14179T0,1.1089436080426496e-39,1.06113109146195e-36,-7.498569688319388,0.5688344168174809,7.582298108450469,8.637862177385152,0.03607804437196448,0.4492808462621607,0.020767318019905605,0.4492808462621607
MGG_00497T0,1.284080737018682e-38,1.0866533237020597e-35,1.8658096199932956,0.1435646842318482,6.614824181984781,0.40940925941574,0.0017780683782639636,0.029138159459621445,0.02657930236494144,0.029138159459621445
MGG_03439T0,2.717833199728308e-38,2.123045857172382e-35,-3.5780991586861046,0.2765399063268465,9.070218812147628,1.9346911196149754,3.133038435730055e-4,0.1143981758433185,0.019655366333852294,0.1143981758433185
MGG_14244T0,2.5247601032602953e-37,1.831352774900593e-34,-3.774277764332083,0.2956408502231319,8.360161503604239,2.4619922899941815,0.0011461242675337526,0.12995914421345067,0.01912604508687867,0.12995914421345067
