target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction,condition,control
MGG_08194T0,7257,1,0.00107,7.515e-5,5.647e-9,up_in_Guy11M,Guy11M,Guy11
MGG_02165T0,8371,1,1005,7.515e-5,5.647e-9,up_in_Guy11,Guy11M,Guy11
MGG_02238T0,12589,2.449,0.004661,5.271e-4,7.923e-8,up_in_Guy11M,Guy11M,Guy11
MGG_16132T0,9097,3,0.006139,6.125e-4,1.381e-7,up_in_Guy11M,Guy11M,Guy11
MGG_16692T0,9137,3.464,164.1,0.001349,2.027e-7,up_in_Guy11,Guy11M,Guy11
MGG_14836T0,370,6.245,0.01042,0.002431,9.135e-7,up_in_Guy11M,Guy11M,Guy11
MGG_13463T0,9160,6.928,0.01202,0.002618,1.18e-6,up_in_Guy11M,Guy11M,Guy11
MGG_08671T0,2236,6,0.01498,0.002752,8.271e-7,up_in_Guy11M,Guy11M,Guy11
MGG_16133T0,12260,8.124,0.01806,0.00331,1.741e-6,up_in_Guy11M,Guy11M,Guy11
MGG_15990T0,4243,6.481,77.45,0.004441,1.001e-6,up_in_Guy11,Guy11M,Guy11
MGG_05483T0,4482,10.39,0.01842,0.004656,3.149e-6,up_in_Guy11M,Guy11M,Guy11
MGG_14113T0,11605,9.899,0.02876,0.004664,2.804e-6,up_in_Guy11M,Guy11M,Guy11
MGG_07412T0,7871,12.49,0.02094,0.006484,4.872e-6,up_in_Guy11M,Guy11M,Guy11
MGG_07675T0,7211,13.56,0.01937,0.00716,5.919e-6,up_in_Guy11M,Guy11M,Guy11
MGG_09733T0,4513,14.49,0.02043,0.007665,6.912e-6,up_in_Guy11M,Guy11M,Guy11
MGG_10619T0,1134,15.49,0.03407,0.007681,8.081e-6,up_in_Guy11M,Guy11M,Guy11
MGG_07264T0,11246,15.43,0.02268,0.008191,8.002e-6,up_in_Guy11M,Guy11M,Guy11
MGG_16125T0,11230,16.58,0.02729,0.008402,9.471e-6,up_in_Guy11M,Guy11M,Guy11
MGG_06747T0,2997,11.4,59.97,0.008708,3.927e-6,up_in_Guy11,Guy11M,Guy11
MGG_03685T0,2513,17.49,0.02415,0.008918,1.072e-5,up_in_Guy11M,Guy11M,Guy11
MGG_09716T0,12349,19.34,0.02047,0.01,1.353e-5,up_in_Guy11M,Guy11M,Guy11
MGG_06586T0,4514,11.31,50.88,0.01026,3.855e-6,up_in_Guy11,Guy11M,Guy11
MGG_03212T0,11873,10.39,57.22,0.01048,3.149e-6,up_in_Guy11,Guy11M,Guy11
MGG_03640T0,5573,19.34,0.02982,0.01059,1.353e-5,up_in_Guy11M,Guy11M,Guy11
MGG_01679T0,6582,13.42,46.9,0.01096,5.768e-6,up_in_Guy11,Guy11M,Guy11
MGG_08519T0,7443,14.97,47.86,0.0124,7.454e-6,up_in_Guy11,Guy11M,Guy11
MGG_08523T0,4055,23.81,0.02807,0.01454,2.185e-5,up_in_Guy11M,Guy11M,Guy11
MGG_11310T0,6047,23.49,0.02624,0.01484,2.119e-5,up_in_Guy11M,Guy11M,Guy11
MGG_12228T0,2784,17.32,46.83,0.01549,1.048e-5,up_in_Guy11,Guy11M,Guy11
MGG_14595T0,6742,27.75,0.03355,0.01794,3.1e-5,up_in_Guy11M,Guy11M,Guy11
MGG_01334T0,11937,27.71,0.03016,0.0187,3.091e-5,up_in_Guy11M,Guy11M,Guy11
MGG_16076T0,6710,19.87,48.62,0.01918,1.441e-5,up_in_Guy11,Guy11M,Guy11
MGG_13543T0,10407,27.57,0.03062,0.01935,3.054e-5,up_in_Guy11M,Guy11M,Guy11
MGG_17034T0,8284,24.49,22.51,0.02068,2.331e-5,up_in_Guy11,Guy11M,Guy11
MGG_00270T0,4770,24.08,33.97,0.02131,2.242e-5,up_in_Guy11,Guy11M,Guy11
MGG_10274T0,9836,26.94,29.75,0.02143,2.899e-5,up_in_Guy11,Guy11M,Guy11
MGG_04556T0,6944,23.87,35.67,0.0225,2.198e-5,up_in_Guy11,Guy11M,Guy11
MGG_14061T0,1784,22.2,28.29,0.02251,1.861e-5,up_in_Guy11,Guy11M,Guy11
EFMOT00000000306,13001,26.93,16.83,0.02266,2.894e-5,up_in_Guy11,Guy11M,Guy11
MGG_13563T0,777,34,30.17,0.02338,4.92e-5,up_in_Guy11,Guy11M,Guy11
MGG_16375T0,4589,23.47,34.82,0.02344,2.114e-5,up_in_Guy11,Guy11M,Guy11
MGG_02339T0,6836,33.63,0.04425,0.02366,4.8e-5,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000128,12856,26.72,28.93,0.02366,2.844e-5,up_in_Guy11,Guy11M,Guy11
MGG_05533T0,5383,31.94,0.0265,0.02367,4.269e-5,up_in_Guy11M,Guy11M,Guy11
MGG_03497T0,1431,34.32,0.03943,0.02389,5.026e-5,up_in_Guy11M,Guy11M,Guy11
MGG_16410T0,6679,33.41,0.03566,0.0242,4.728e-5,up_in_Guy11M,Guy11M,Guy11
MGG_12081T0,12173,32.85,0.03096,0.02422,4.55e-5,up_in_Guy11M,Guy11M,Guy11
MGG_03940T0,815,33.99,23.6,0.02423,4.915e-5,up_in_Guy11,Guy11M,Guy11
MGG_10254T0,10818,33.94,20.06,0.02508,4.901e-5,up_in_Guy11,Guy11M,Guy11
MGG_00625T0,5690,37.11,0.03896,0.02574,5.997e-5,up_in_Guy11M,Guy11M,Guy11
MGG_08317T0,9235,33.82,21.85,0.02588,4.862e-5,up_in_Guy11,Guy11M,Guy11
MGG_01506T0,6596,29.98,27.76,0.0259,3.698e-5,up_in_Guy11,Guy11M,Guy11
MGG_05980T0,32,36.12,24.24,0.0259,5.644e-5,up_in_Guy11,Guy11M,Guy11
MGG_07720T0,5514,36.76,0.03533,0.02603,5.869e-5,up_in_Guy11M,Guy11M,Guy11
MGG_10051T0,6685,36.33,0.0398,0.02623,5.717e-5,up_in_Guy11M,Guy11M,Guy11
MGG_04962T0,855,33.5,29.46,0.02637,4.756e-5,up_in_Guy11,Guy11M,Guy11
MGG_15503T0,13087,32.98,68.65,0.02658,4.593e-5,up_in_Guy11,Guy11M,Guy11
MGG_01418T0,5510,38.24,0.03826,0.02668,6.417e-5,up_in_Guy11M,Guy11M,Guy11
MGG_18130T0,13268,32.47,68.65,0.0268,4.431e-5,up_in_Guy11,Guy11M,Guy11
MGG_16500T0,4029,31.94,26.99,0.02705,4.269e-5,up_in_Guy11,Guy11M,Guy11
EFMOT00000000327,13020,39.12,24.78,0.02724,6.755e-5,up_in_Guy11,Guy11M,Guy11
MGG_07627T0,10196,31.5,25.6,0.02752,4.136e-5,up_in_Guy11,Guy11M,Guy11
MGG_03299T0,5414,37.71,24.66,0.02758,6.219e-5,up_in_Guy11,Guy11M,Guy11
MGG_15991T0,1085,38.34,25.76,0.02771,6.456e-5,up_in_Guy11,Guy11M,Guy11
MGG_04569T0,4377,38.96,22.43,0.02784,6.695e-5,up_in_Guy11,Guy11M,Guy11
MGG_03012T0,7425,39.6,0.04134,0.028,6.944e-5,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000391,13071,40.99,13.15,0.02854,7.506e-5,up_in_Guy11,Guy11M,Guy11
MGG_07372T0,9911,41.36,0.0402,0.02913,7.662e-5,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000321,13015,40.87,33.53,0.02918,7.455e-5,up_in_Guy11,Guy11M,Guy11
MGG_15785T0,6093,41.26,0.05619,0.02981,7.616e-5,up_in_Guy11M,Guy11M,Guy11
MGG_08938T0,12081,42.66,0.04953,0.03036,8.213e-5,up_in_Guy11M,Guy11M,Guy11
MGG_06059T0,12399,42.93,20.53,0.03079,8.33e-5,up_in_Guy11,Guy11M,Guy11
EFMOT00000000151,12875,44.33,23.39,0.0322,8.953e-5,up_in_Guy11,Guy11M,Guy11
MGG_04913T0,5503,46.17,18.56,0.03348,9.812e-5,up_in_Guy11,Guy11M,Guy11
MGG_05489T0,11770,46.01,25.62,0.03409,9.735e-5,up_in_Guy11,Guy11M,Guy11
MGG_11894T0,11646,45.83,0.05491,0.0347,9.647e-5,up_in_Guy11M,Guy11M,Guy11
MGG_03465T0,6958,47.7,20.54,0.03511,1.055e-4,up_in_Guy11,Guy11M,Guy11
MGG_13019T0,6403,47.17,0.047,0.03605,1.029e-4,up_in_Guy11M,Guy11M,Guy11
MGG_10706T0,9575,47.75,0.03958,0.0361,1.058e-4,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000132,12860,49.75,12.92,0.03675,1.16e-4,up_in_Guy11,Guy11M,Guy11
EFMOT00000000012,12763,50.3,9.519,0.03679,1.189e-4,up_in_Guy11,Guy11M,Guy11
MGG_05393T0,8772,49.42,21.74,0.03709,1.143e-4,up_in_Guy11,Guy11M,Guy11
MGG_07758T0,11828,52.48,0.04847,0.03782,1.307e-4,up_in_Guy11M,Guy11M,Guy11
MGG_06126T0,8999,53,0.0453,0.03784,1.337e-4,up_in_Guy11M,Guy11M,Guy11
MGG_17055T0,9528,52.05,0.06831,0.03795,1.283e-4,up_in_Guy11M,Guy11M,Guy11
MGG_12337T0,10545,49.42,0.04934,0.03801,1.143e-4,up_in_Guy11M,Guy11M,Guy11
MGG_07676T0,4899,51.77,0.05159,0.03835,1.268e-4,up_in_Guy11M,Guy11M,Guy11
MGG_11231T0,2960,50.48,0.05332,0.03889,1.198e-4,up_in_Guy11M,Guy11M,Guy11
MGG_10006T0,12395,51.06,0.04227,0.03895,1.23e-4,up_in_Guy11M,Guy11M,Guy11
MGG_09073T0,3176,51.65,0.04846,0.03905,1.262e-4,up_in_Guy11M,Guy11M,Guy11
MGG_08201T0,8010,52.33,19.39,0.03928,1.299e-4,up_in_Guy11,Guy11M,Guy11
MGG_16026T0,11147,53.89,19.37,0.04013,1.387e-4,up_in_Guy11,Guy11M,Guy11
MGG_08474T0,6053,53.67,14.11,0.04064,1.374e-4,up_in_Guy11,Guy11M,Guy11
MGG_07462T0,6878,57.45,16.6,0.04531,1.6e-4,up_in_Guy11,Guy11M,Guy11
MGG_07630T0,10859,58.02,0.07668,0.04536,1.636e-4,up_in_Guy11M,Guy11M,Guy11
MGG_06844T0,5040,59.48,0.04699,0.04603,1.73e-4,up_in_Guy11M,Guy11M,Guy11
MGG_07656T0,5871,59.04,0.05086,0.0462,1.701e-4,up_in_Guy11M,Guy11M,Guy11
MGG_08257T1,2528,59.18,16.11,0.04741,1.71e-4,up_in_Guy11,Guy11M,Guy11
MGG_00956T0,11575,60,14.47,0.04789,1.764e-4,up_in_Guy11,Guy11M,Guy11
MGG_02236T0,2634,62.03,0.05208,0.04956,1.9e-4,up_in_Guy11M,Guy11M,Guy11
MGG_08019T0,279,62.87,0.05594,0.05009,1.957e-4,up_in_Guy11M,Guy11M,Guy11
MGG_07697T0,10858,65.3,0.05696,0.05347,2.13e-4,up_in_Guy11M,Guy11M,Guy11
MGG_05054T0,7311,68.99,0.05685,0.0572,2.407e-4,up_in_Guy11M,Guy11M,Guy11
MGG_08811T0,8794,68.18,0.05378,0.05776,2.344e-4,up_in_Guy11M,Guy11M,Guy11
MGG_05575T0,6494,68.85,0.06004,0.05796,2.396e-4,up_in_Guy11M,Guy11M,Guy11
MGG_00799T0,5550,73.29,0.06243,0.05815,2.753e-4,up_in_Guy11M,Guy11M,Guy11
MGG_13624T0,418,70.75,0.05547,0.05839,2.545e-4,up_in_Guy11M,Guy11M,Guy11
MGG_11610T0,3044,70.25,0.1316,0.05849,2.506e-4,up_in_Guy11M,Guy11M,Guy11
MGG_00401T0,2939,72.97,0.05711,0.05851,2.726e-4,up_in_Guy11M,Guy11M,Guy11
MGG_00620T0,2533,71.39,0.06442,0.05856,2.597e-4,up_in_Guy11M,Guy11M,Guy11
MGG_04994T0,11062,72.66,0.0597,0.05892,2.701e-4,up_in_Guy11M,Guy11M,Guy11
MGG_07478T0,3879,72.42,0.06041,0.05945,2.68e-4,up_in_Guy11M,Guy11M,Guy11
MGG_17030T0,5829,75.84,0.0546,0.06174,2.97e-4,up_in_Guy11M,Guy11M,Guy11
MGG_09100T0,12029,81.42,0.06141,0.06705,3.477e-4,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000030,12778,70.53,18.65,0.06728,2.528e-4,up_in_Guy11,Guy11M,Guy11
EFMOT00000000157,12880,81.38,0.06509,0.06795,3.472e-4,up_in_Guy11M,Guy11M,Guy11
MGG_13248T0,399,80.38,0.08169,0.06812,3.379e-4,up_in_Guy11M,Guy11M,Guy11
MGG_02255T0,4539,80.94,0.1271,0.06815,3.432e-4,up_in_Guy11M,Guy11M,Guy11
MGG_13651T0,6281,79.97,0.0685,0.0684,3.341e-4,up_in_Guy11M,Guy11M,Guy11
MGG_09649T0,1682,72.41,15.41,0.06992,2.68e-4,up_in_Guy11,Guy11M,Guy11
MGG_16099T0,8439,73.32,17.53,0.07051,2.755e-4,up_in_Guy11,Guy11M,Guy11
MGG_15673T0,9191,85.16,0.06938,0.07299,3.84e-4,up_in_Guy11M,Guy11M,Guy11
MGG_01568T0,1633,76.35,14.1,0.07428,3.014e-4,up_in_Guy11,Guy11M,Guy11
MGG_03557T0,4020,87.77,0.07225,0.07484,4.105e-4,up_in_Guy11M,Guy11M,Guy11
MGG_01454T0,2052,87.24,0.07334,0.07486,4.051e-4,up_in_Guy11M,Guy11M,Guy11
MGG_02134T0,1398,76.25,16,0.07547,3.006e-4,up_in_Guy11,Guy11M,Guy11
MGG_13908T0,11070,87.03,0.1256,0.07552,4.029e-4,up_in_Guy11M,Guy11M,Guy11
MGG_09246T0,11068,90.49,0.07066,0.07792,4.392e-4,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000230,12946,79.49,27.4,0.07832,3.296e-4,up_in_Guy11,Guy11M,Guy11
MGG_09782T0,9860,90.39,0.06435,0.07878,4.381e-4,up_in_Guy11M,Guy11M,Guy11
MGG_03436T0,3233,91.78,0.07089,0.07935,4.532e-4,up_in_Guy11M,Guy11M,Guy11
MGG_10334T0,6585,79.31,12.82,0.07935,3.28e-4,up_in_Guy11,Guy11M,Guy11
MGG_02296T0,5276,93.45,0.07852,0.07942,4.715e-4,up_in_Guy11M,Guy11M,Guy11
MGG_00573T0,5281,92.79,0.08133,0.08023,4.642e-4,up_in_Guy11M,Guy11M,Guy11
MGG_03440T0,2736,93.43,0.09824,0.08042,4.714e-4,up_in_Guy11M,Guy11M,Guy11
MGG_03397T0,10713,94.7,0.07774,0.08077,4.856e-4,up_in_Guy11M,Guy11M,Guy11
MGG_08622T0,528,83.62,15.16,0.08179,3.688e-4,up_in_Guy11,Guy11M,Guy11
MGG_01742T0,5943,82.1,18.09,0.08268,3.541e-4,up_in_Guy11,Guy11M,Guy11
MGG_02710T0,581,83.4,15.09,0.0827,3.667e-4,up_in_Guy11,Guy11M,Guy11
MGG_08274T0,1462,85.06,12.08,0.08356,3.83e-4,up_in_Guy11,Guy11M,Guy11
MGG_15027T0,3666,83.25,13.77,0.08378,3.651e-4,up_in_Guy11,Guy11M,Guy11
MGG_04774T0,1634,97.11,0.06905,0.08433,5.133e-4,up_in_Guy11M,Guy11M,Guy11
MGG_02393T0,5042,100.8,0.1107,0.08631,5.578e-4,up_in_Guy11M,Guy11M,Guy11
MGG_09396T0,5894,87.09,13.3,0.0866,4.035e-4,up_in_Guy11,Guy11M,Guy11
MGG_04611T0,8068,101.7,0.07429,0.08691,5.682e-4,up_in_Guy11M,Guy11M,Guy11
MGG_02095T0,6735,87.91,14.36,0.08701,4.12e-4,up_in_Guy11,Guy11M,Guy11
MGG_08498T0,391,100.8,0.07329,0.08729,5.576e-4,up_in_Guy11M,Guy11M,Guy11
MGG_15035T0,1809,99.22,0.08096,0.08734,5.382e-4,up_in_Guy11M,Guy11M,Guy11
MGG_10410T0,1663,100.3,0.07867,0.08743,5.519e-4,up_in_Guy11M,Guy11M,Guy11
MGG_10506T0,3187,102.7,0.08395,0.08776,5.804e-4,up_in_Guy11M,Guy11M,Guy11
MGG_04173T0,135,99.99,0.07571,0.087790000000000007,5.476e-4,up_in_Guy11M,Guy11M,Guy11
MGG_01255T0,4569,103.9,0.08314,0.08815,5.962e-4,up_in_Guy11M,Guy11M,Guy11
MGG_16713T0,13263,103.6,0.07562,0.08846,5.917e-4,up_in_Guy11M,Guy11M,Guy11
MGG_13188T0,1280,91.73,13.75,0.08858,4.526e-4,up_in_Guy11,Guy11M,Guy11
MGG_08256T0,10481,89.33,16.91,0.08875,4.268e-4,up_in_Guy11,Guy11M,Guy11
MGG_07187T0,3694,90.64,14.75,0.08888,4.408e-4,up_in_Guy11,Guy11M,Guy11
MGG_10679T0,7073,104.9,0.1172,0.08903,6.088e-4,up_in_Guy11M,Guy11M,Guy11
MGG_16039T0,5178,90.36,14,0.08963,4.378e-4,up_in_Guy11,Guy11M,Guy11
MGG_01637T0,8061,93.45,14,0.08963,4.715e-4,up_in_Guy11,Guy11M,Guy11
MGG_02612T0,2818,91.62,15.95,0.08966,4.514e-4,up_in_Guy11,Guy11M,Guy11
MGG_00792T0,7389,106.7,0.07679,0.09045,6.322e-4,up_in_Guy11M,Guy11M,Guy11
MGG_03641T0,7292,93.27,13.92,0.09056,4.696e-4,up_in_Guy11,Guy11M,Guy11
MGG_18136T0,3106,107.3,0.07217,0.09062,6.401e-4,up_in_Guy11M,Guy11M,Guy11
MGG_16164T0,2264,106.6,0.08446,0.09119,6.304e-4,up_in_Guy11M,Guy11M,Guy11
MGG_07654T0,4965,95.14,10.92,0.09196,4.906e-4,up_in_Guy11,Guy11M,Guy11
MGG_10076T0,445,95.75,13.28,0.09197,4.976e-4,up_in_Guy11,Guy11M,Guy11
MGG_11893T0,11922,109.3,0.08275,0.09228,6.657e-4,up_in_Guy11M,Guy11M,Guy11
MGG_09377T0,7405,108.9,0.1108,0.09255,6.607e-4,up_in_Guy11M,Guy11M,Guy11
MGG_00156T0,6768,100.1,15.56,0.09368,5.491e-4,up_in_Guy11,Guy11M,Guy11
MGG_17806T0,5390,99.98,29.3,0.0946,5.474e-4,up_in_Guy11,Guy11M,Guy11
MGG_05981T0,5008,99.02,15.36,0.09507,5.358e-4,up_in_Guy11,Guy11M,Guy11
MGG_17655T0,6924,99.95,12.91,0.09578,5.47e-4,up_in_Guy11,Guy11M,Guy11
MGG_05381T0,409,101.9,12.18,0.09607,5.703e-4,up_in_Guy11,Guy11M,Guy11
MGG_02064T0,949,98.97,13.35,0.09627,5.353e-4,up_in_Guy11,Guy11M,Guy11
MGG_16695T0,13099,98.5,8.878,0.09655,5.297e-4,up_in_Guy11,Guy11M,Guy11
MGG_03281T1,5360,104.9,9.926,0.09994,6.083e-4,up_in_Guy11,Guy11M,Guy11
MGG_11597T0,6977,105.5,12.68,0.09999,6.161e-4,up_in_Guy11,Guy11M,Guy11
MGG_14971T0,5272,104.5,11.48,0.1003,6.031e-4,up_in_Guy11,Guy11M,Guy11
MGG_17802T0,2866,107.7,14.28,0.1009,6.445e-4,up_in_Guy11,Guy11M,Guy11
MGG_00223T0,60,107.7,12.14,0.1021,6.445e-4,up_in_Guy11,Guy11M,Guy11
MGG_04034T0,10009,107.3,12.37,0.1026,6.401e-4,up_in_Guy11,Guy11M,Guy11
MGG_08028T0,4551,110.3,10.42,0.1039,6.794e-4,up_in_Guy11,Guy11M,Guy11
MGG_13404T0,2849,110,12.59,0.1046,6.759e-4,up_in_Guy11,Guy11M,Guy11
MGG_17791T0,11447,117.8,0.08768,0.105,7.814e-4,up_in_Guy11M,Guy11M,Guy11
MGG_05404T0,11670,117.3,0.0885,0.1052,7.747e-4,up_in_Guy11M,Guy11M,Guy11
MGG_14398T0,4988,117,0.07836,0.1057,7.702e-4,up_in_Guy11M,Guy11M,Guy11
MGG_04202T0,10415,121.8,0.08764,0.1075,8.318e-4,up_in_Guy11M,Guy11M,Guy11
MGG_09920T0,4964,121.4,0.08175,0.1079,8.269e-4,up_in_Guy11M,Guy11M,Guy11
MGG_12668T0,813,124.9,0.09312,0.1085,8.725e-4,up_in_Guy11M,Guy11M,Guy11
MGG_02268T0,7102,121.3,0.09464,0.1088,8.257e-4,up_in_Guy11M,Guy11M,Guy11
MGG_16796T0,11941,123.3,0.08554,0.109,8.517e-4,up_in_Guy11M,Guy11M,Guy11
MGG_17425T0,11764,126.4,0.1788,0.109,8.925e-4,up_in_Guy11M,Guy11M,Guy11
MGG_10310T0,3971,124.7,0.09237,0.1091,8.693e-4,up_in_Guy11M,Guy11M,Guy11
MGG_17063T0,13298,120.9,0.1262,0.1092,8.208e-4,up_in_Guy11M,Guy11M,Guy11
MGG_09276T0,3425,124.3,0.09158,0.1096,8.647e-4,up_in_Guy11M,Guy11M,Guy11
MGG_09548T0,5120,126.3,0.1019,0.1097,8.905e-4,up_in_Guy11M,Guy11M,Guy11
MGG_16328T0,5858,130.2,0.1004,0.1131,9.432e-4,up_in_Guy11M,Guy11M,Guy11
MGG_01732T0,2717,131,0.09945,0.1134,9.546e-4,up_in_Guy11M,Guy11M,Guy11
MGG_16541T0,11403,129.9,0.09155,0.1136,9.392e-4,up_in_Guy11M,Guy11M,Guy11
MGG_02525T0,12449,117.3,13.1,0.1144,7.74e-4,up_in_Guy11,Guy11M,Guy11
EFMOT00000000164,12887,115.9,12.27,0.1145,7.574e-4,up_in_Guy11,Guy11M,Guy11
MGG_10170T0,1511,132.5,0.1013,0.1147,9.742e-4,up_in_Guy11M,Guy11M,Guy11
MGG_08074T0,12337,116.7,12.59,0.1147,7.672e-4,up_in_Guy11,Guy11M,Guy11
MGG_16198T0,9984,133.2,0.1007,0.1149,9.84e-4,up_in_Guy11M,Guy11M,Guy11
MGG_08649T0,1489,119.2,12.02,0.1154,7.98e-4,up_in_Guy11,Guy11M,Guy11
MGG_09138T0,11621,121.5,12.44,0.1161,8.286e-4,up_in_Guy11,Guy11M,Guy11
MGG_06116T0,5653,139.5,0.09935,0.1162,0.001074,up_in_Guy11M,Guy11M,Guy11
MGG_03900T0,1251,123.7,11.4,0.1162,8.559e-4,up_in_Guy11,Guy11M,Guy11
MGG_05418T0,1210,119,12,0.1163,7.955e-4,up_in_Guy11,Guy11M,Guy11
EFMOT00000000280,12981,123,13.15,0.1163,8.476e-4,up_in_Guy11,Guy11M,Guy11
MGG_09676T0,8479,138.5,0.09647,0.1165,0.001059,up_in_Guy11M,Guy11M,Guy11
MGG_07404T0,1308,135.7,0.07823,0.1169,0.001019,up_in_Guy11M,Guy11M,Guy11
MGG_17927T0,3989,138.2,0.09592,0.117,0.001055,up_in_Guy11M,Guy11M,Guy11
MGG_13529T0,702,139.4,0.1004,0.117,0.001072,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000077,12812,121.4,12.52,0.1171,8.269e-4,up_in_Guy11,Guy11M,Guy11
MGG_01925T0,5136,122.8,15.29,0.1171,8.448e-4,up_in_Guy11,Guy11M,Guy11
EFMOT00000000270,12972,125.5,11.51,0.1171,8.797e-4,up_in_Guy11,Guy11M,Guy11
MGG_06169T0,11926,135.3,0.1221,0.1173,0.001013,up_in_Guy11M,Guy11M,Guy11
MGG_01887T0,6897,137.8,0.1108,0.1174,0.001049,up_in_Guy11M,Guy11M,Guy11
MGG_07872T0,7635,136.7,0.1131,0.1176,0.001034,up_in_Guy11M,Guy11M,Guy11
MGG_08774T0,9150,137.4,0.09189,0.1177,0.001043,up_in_Guy11M,Guy11M,Guy11
MGG_17617T0,4677,125.1,11.33,0.1177,8.755e-4,up_in_Guy11,Guy11M,Guy11
MGG_03662T0,5065,121.2,10.29,0.118,8.246e-4,up_in_Guy11,Guy11M,Guy11
MGG_16501T0,2776,141.4,0.09282,0.1182,0.001101,up_in_Guy11M,Guy11M,Guy11
MGG_16408T0,5283,128.8,12.54,0.1194,9.244e-4,up_in_Guy11,Guy11M,Guy11
EFMOT00000000307,13002,128.3,12.34,0.1198,9.181e-4,up_in_Guy11,Guy11M,Guy11
MGG_09069T0,10434,129.7,11.96,0.1198,9.364e-4,up_in_Guy11,Guy11M,Guy11
MGG_17062T0,1485,127.9,11.58,0.1202,9.122e-4,up_in_Guy11,Guy11M,Guy11
MGG_06828T0,2745,133.1,11.94,0.1211,9.829e-4,up_in_Guy11,Guy11M,Guy11
MGG_17829T0,2956,131.2,11.65,0.1212,9.565e-4,up_in_Guy11,Guy11M,Guy11
MGG_01410T0,9532,131.9,11.68,0.1214,9.667e-4,up_in_Guy11,Guy11M,Guy11
MGG_07933T0,9720,132.9,10.96,0.122,9.808e-4,up_in_Guy11,Guy11M,Guy11
MGG_14872T0,5689,146,0.1194,0.1244,0.001169,up_in_Guy11M,Guy11M,Guy11
MGG_03853T0,8047,139,11.31,0.1255,0.001066,up_in_Guy11,Guy11M,Guy11
MGG_10469T0,4700,139.6,10.83,0.1255,0.001075,up_in_Guy11,Guy11M,Guy11
MGG_00534T0,4753,138,10.35,0.1262,0.001052,up_in_Guy11,Guy11M,Guy11
MGG_07218T0,5144,148,0.09759,0.1265,0.001198,up_in_Guy11M,Guy11M,Guy11
MGG_13985T0,3814,138.9,11.95,0.1265,0.001065,up_in_Guy11,Guy11M,Guy11
MGG_02105T0,4553,137.6,11.55,0.1266,0.001047,up_in_Guy11,Guy11M,Guy11
MGG_17983T0,10124,137.5,10.96,0.1275,0.001044,up_in_Guy11,Guy11M,Guy11
MGG_09351T0,6070,149.8,0.102,0.1285,0.001226,up_in_Guy11M,Guy11M,Guy11
MGG_15731T0,408,153.6,0.1179,0.1285,0.001284,up_in_Guy11M,Guy11M,Guy11
MGG_12015T0,7941,154.4,0.09536,0.1287,0.001296,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000243,12950,152.7,0.2029,0.129,0.00127,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000141,12868,151.5,0.2029,0.1291,0.001251,up_in_Guy11M,Guy11M,Guy11
MGG_15694T0,9409,151,0.1071,0.1293,0.001244,up_in_Guy11M,Guy11M,Guy11
MGG_12410T0,7326,152.3,0.09771,0.1293,0.001263,up_in_Guy11M,Guy11M,Guy11
MGG_14596T0,12670,153.5,0.09902,0.1293,0.001283,up_in_Guy11M,Guy11M,Guy11
MGG_13562T0,11218,144.6,10.5,0.1305,0.001148,up_in_Guy11,Guy11M,Guy11
MGG_17086T0,6537,143.3,9.387,0.1307,0.001129,up_in_Guy11,Guy11M,Guy11
MGG_10357T0,11169,144.3,10.97,0.1312,0.001144,up_in_Guy11,Guy11M,Guy11
MGG_09592T0,7451,157.3,0.2093,0.1323,0.001342,up_in_Guy11M,Guy11M,Guy11
MGG_05761T0,1867,146.4,12.04,0.1324,0.001174,up_in_Guy11,Guy11M,Guy11
MGG_06326T0,423,158.2,0.1159,0.1326,0.001356,up_in_Guy11M,Guy11M,Guy11
MGG_00460T0,4168,147.4,10.99,0.133,0.001189,up_in_Guy11,Guy11M,Guy11
MGG_15357T0,2383,159.3,0.1228,0.1334,0.001374,up_in_Guy11M,Guy11M,Guy11
MGG_02378T0,2663,148.6,11.02,0.1339,0.001208,up_in_Guy11,Guy11M,Guy11
MGG_17751T0,511,160.6,0.1152,0.1344,0.001394,up_in_Guy11M,Guy11M,Guy11
MGG_00587T0,1498,162.1,0.1122,0.1349,0.001419,up_in_Guy11M,Guy11M,Guy11
MGG_08526T0,1105,150,9.088,0.1351,0.001228,up_in_Guy11,Guy11M,Guy11
MGG_07836T0,12045,161.9,0.1182,0.1354,0.001415,up_in_Guy11M,Guy11M,Guy11
MGG_17803T0,4845,151.7,11.3,0.1369,0.001255,up_in_Guy11,Guy11M,Guy11
MGG_17879T0,12367,165,0.1281,0.1374,0.001466,up_in_Guy11M,Guy11M,Guy11
MGG_08376T0,9556,165.8,0.1483,0.1376,0.001479,up_in_Guy11M,Guy11M,Guy11
MGG_12679T0,6648,164.6,0.1062,0.1377,0.001459,up_in_Guy11M,Guy11M,Guy11
