target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction,condition,control
MGG_07487T0,2523,1763,0.3022,0.7445,0.08845,up_in_mst7,mst7,pmk1
MGG_13360T0,3709,1764,0.5155,0.7445,0.08851,up_in_mst7,mst7,pmk1
MGG_06133T0,10762,1819,0.3367,0.7445,0.09299,up_in_mst7,mst7,pmk1
MGG_15940T0,13119,1819,0.4225,0.7445,0.09304,up_in_mst7,mst7,pmk1
MGG_05248T0,6610,1825,0.4814,0.7445,0.09354,up_in_mst7,mst7,pmk1
MGG_00073T0,7067,1956,0.5008,0.7445,0.1044,up_in_mst7,mst7,pmk1
MGG_00382T0,1827,1975,0.4764,0.7445,0.106,up_in_mst7,mst7,pmk1
MGG_04740T0,5455,1822,0.454,0.7446,0.09328,up_in_mst7,mst7,pmk1
MGG_17936T0,1886,1962,0.8576,0.7446,0.1049,up_in_mst7,mst7,pmk1
MGG_06212T0,1973,1983,0.642,0.7446,0.1067,up_in_mst7,mst7,pmk1
MGG_02656T0,6389,1995,0.5488,0.7446,0.1077,up_in_mst7,mst7,pmk1
MGG_05105T0,3526,1818,0.4178,0.7447,0.0929,up_in_mst7,mst7,pmk1
MGG_18069T0,13120,1820,0.4225,0.7447,0.09313,up_in_mst7,mst7,pmk1
MGG_15941T0,13138,1824,0.4225,0.7447,0.09345,up_in_mst7,mst7,pmk1
MGG_04743T0,12384,1963,0.3521,0.7447,0.105,up_in_mst7,mst7,pmk1
MGG_05155T0,10062,1964,0.5034,0.7447,0.1051,up_in_mst7,mst7,pmk1
MGG_09830T0,9232,1975,0.5767,0.7447,0.106,up_in_mst7,mst7,pmk1
MGG_08983T0,6591,1982,1.102,0.7447,0.1067,up_in_mst7,mst7,pmk1
MGG_08919T0,371,1984,0.4416,0.7447,0.1068,up_in_mst7,mst7,pmk1
MGG_17589T0,13115,1816,0.4225,0.7448,0.0928,up_in_mst7,mst7,pmk1
MGG_15717T0,13117,1818,0.4225,0.7448,0.09296,up_in_mst7,mst7,pmk1
MGG_11021T0,9467,1994,0.5241,0.7448,0.1076,up_in_mst7,mst7,pmk1
MGG_11340T0,1023,1762,0.3024,0.7449,0.08839,up_in_mst7,mst7,pmk1
MGG_01748T0,11607,1816,0.4404,0.7449,0.09275,up_in_mst7,mst7,pmk1
MGG_17775T0,13121,1821,0.4225,0.7449,0.09321,up_in_mst7,mst7,pmk1
MGG_16369T0,13141,1825,0.4225,0.7449,0.09353,up_in_mst7,mst7,pmk1
MGG_01662T0,11130,1974,0.3745,0.7449,0.106,up_in_mst7,mst7,pmk1
MGG_08927T0,9129,1994,0.4191,0.7449,0.1077,up_in_mst7,mst7,pmk1
MGG_13493T0,3124,2002,0.5682,0.7449,0.1083,up_in_mst7,mst7,pmk1
MGG_16980T0,13113,1815,0.4225,0.745,0.09272,up_in_mst7,mst7,pmk1
MGG_18129T0,13116,1817,0.4225,0.745,0.09288,up_in_mst7,mst7,pmk1
MGG_05035T0,5069,1822,0.3924,0.745,0.09328,up_in_mst7,mst7,pmk1
MGG_01326T0,12671,1964,0.6407,0.745,0.1051,up_in_mst7,mst7,pmk1
MGG_08199T0,12206,1974,0.4295,0.745,0.1059,up_in_mst7,mst7,pmk1
MGG_04092T0,7820,1993,0.4755,0.745,0.1076,up_in_mst7,mst7,pmk1
MGG_13651T0,6281,1991,0.4576,0.7451,0.1074,up_in_mst7,mst7,pmk1
MGG_13928T0,10286,2000,0.4146,0.7452,0.1082,up_in_mst7,mst7,pmk1
MGG_08270T0,9529,2002,0.483,0.7452,0.1083,up_in_mst7,mst7,pmk1
MGG_10053T0,5648,1815,0.4601,0.7453,0.0927,up_in_mst7,mst7,pmk1
MGG_17877T0,11691,1993,0.5265,0.7453,0.1076,up_in_mst7,mst7,pmk1
MGG_17779T0,9802,1973,0.384,0.7454,0.1059,up_in_mst7,mst7,pmk1
MGG_09027T0,10400,1974,0.4428,0.7454,0.1059,up_in_mst7,mst7,pmk1
MGG_07026T0,10749,1991,0.4381,0.7454,0.1074,up_in_mst7,mst7,pmk1
MGG_14597T0,4447,2000,0.3499,0.7454,0.1082,up_in_mst7,mst7,pmk1
MGG_00178T0,3757,2000,0.4605,0.7455,0.1081,up_in_mst7,mst7,pmk1
MGG_02432T0,7155,2001,0.4798,0.7455,0.1083,up_in_mst7,mst7,pmk1
MGG_04320T0,3480,1815,0.5334,0.7456,0.09268,up_in_mst7,mst7,pmk1
MGG_06660T0,4902,1993,0.4816,0.7456,0.1076,up_in_mst7,mst7,pmk1
MGG_04647T0,5275,1991,0.4592,0.7457,0.1074,up_in_mst7,mst7,pmk1
MGG_18132T0,13101,1812,0.4225,0.7458,0.09247,up_in_mst7,mst7,pmk1
MGG_08440T0,9127,1988,0.5959,0.7458,0.1072,up_in_mst7,mst7,pmk1
MGG_03525T0,1482,1993,0.5276,0.7458,0.1075,up_in_mst7,mst7,pmk1
MGG_16223T0,10698,1988,0.5221,0.7459,0.1071,up_in_mst7,mst7,pmk1
MGG_05661T0,1197,1990,0.5658,0.7459,0.1073,up_in_mst7,mst7,pmk1
MGG_06617T0,2357,1812,0.4496,0.746,0.09245,up_in_mst7,mst7,pmk1
MGG_16499T0,13102,1813,0.4225,0.746,0.09255,up_in_mst7,mst7,pmk1
MGG_07233T0,9061,1815,0.5007,0.746,0.09267,up_in_mst7,mst7,pmk1
MGG_05266T0,4627,1989,0.4361,0.746,0.1072,up_in_mst7,mst7,pmk1
MGG_15422T0,99,1812,0.4977,0.7462,0.09241,up_in_mst7,mst7,pmk1
MGG_16498T0,13103,1814,0.4225,0.7462,0.09263,up_in_mst7,mst7,pmk1
MGG_00351T0,11072,1990,0.8594,0.7462,0.1073,up_in_mst7,mst7,pmk1
MGG_03565T0,7914,1770,0.4461,0.7464,0.08901,up_in_mst7,mst7,pmk1
MGG_09889T0,1854,1769,0.4367,0.7466,0.08899,up_in_mst7,mst7,pmk1
MGG_03332T0,5154,1811,0.4811,0.7466,0.0924,up_in_mst7,mst7,pmk1
MGG_00215T0,6737,1674,4.999,0.7466,0.08141,up_in_pmk1,mst7,pmk1
MGG_07667T0,2303,1768,0.4288,0.7467,0.08888,up_in_mst7,mst7,pmk1
MGG_08789T0,10308,1671,5.204,0.7467,0.08119,up_in_pmk1,mst7,pmk1
MGG_12162T0,1527,1772,0.4574,0.7468,0.08924,up_in_mst7,mst7,pmk1
MGG_11425T0,6062,2006,0.5112,0.7468,0.1086,up_in_mst7,mst7,pmk1
MGG_14136T0,7868,1674,4.451,0.7468,0.08138,up_in_pmk1,mst7,pmk1
MGG_07914T0,12046,1773,0.5378,0.7469,0.0893,up_in_mst7,mst7,pmk1
MGG_18084T0,13097,1811,0.4225,0.7469,0.09239,up_in_mst7,mst7,pmk1
MGG_01934T0,10121,1673,5.263,0.747,0.08134,up_in_pmk1,mst7,pmk1
MGG_15266T0,2117,1675,3.576,0.747,0.08151,up_in_pmk1,mst7,pmk1
MGG_00607T0,2273,1769,0.3273,0.7471,0.08898,up_in_mst7,mst7,pmk1
MGG_01693T0,6210,1778,0.4062,0.7471,0.08966,up_in_mst7,mst7,pmk1
MGG_07491T0,3849,1811,0.5414,0.7471,0.09236,up_in_mst7,mst7,pmk1
MGG_07123T0,1864,2007,0.375,0.7471,0.1088,up_in_mst7,mst7,pmk1
MGG_14976T0,2125,1772,0.4413,0.7472,0.08923,up_in_mst7,mst7,pmk1
MGG_00786T0,74,1777,0.3095,0.7472,0.08961,up_in_mst7,mst7,pmk1
MGG_16280T0,13085,1810,0.4225,0.7472,0.09231,up_in_mst7,mst7,pmk1
MGG_03442T0,11202,2008,0.4157,0.7472,0.1088,up_in_mst7,mst7,pmk1
MGG_03605T0,5325,2010,0.4327,0.7472,0.109,up_in_mst7,mst7,pmk1
MGG_09695T0,785,1777,0.437,0.7473,0.08957,up_in_mst7,mst7,pmk1
MGG_06418T0,879,1775,0.4621,0.7474,0.08942,up_in_mst7,mst7,pmk1
MGG_17242T0,13084,1809,0.4225,0.7474,0.09223,up_in_mst7,mst7,pmk1
MGG_08107T0,11840,2021,0.7029,0.7474,0.11,up_in_mst7,mst7,pmk1
MGG_15741T0,3592,1673,5.787,0.7474,0.08133,up_in_pmk1,mst7,pmk1
MGG_00336T0,10945,1772,0.4053,0.7475,0.08921,up_in_mst7,mst7,pmk1
MGG_04437T0,11787,1776,0.346,0.7475,0.08954,up_in_mst7,mst7,pmk1
MGG_12569T0,8544,1810,0.5347,0.7475,0.09229,up_in_mst7,mst7,pmk1
MGG_07455T0,1135,2009,0.45,0.7475,0.109,up_in_mst7,mst7,pmk1
MGG_08559T0,457,2010,0.5715,0.7475,0.109,up_in_mst7,mst7,pmk1
MGG_16902T0,12651,1779,0.569,0.7476,0.08977,up_in_mst7,mst7,pmk1
MGG_07928T0,8793,2022,0.6227,0.7476,0.1101,up_in_mst7,mst7,pmk1
MGG_17928T0,7992,1780,0.4874,0.7477,0.08985,up_in_mst7,mst7,pmk1
MGG_02840T0,12511,2012,0.6681,0.7477,0.1092,up_in_mst7,mst7,pmk1
MGG_16185T0,4504,2021,0.434,0.7477,0.11,up_in_mst7,mst7,pmk1
MGG_00721T0,10708,1776,0.3656,0.7478,0.08952,up_in_mst7,mst7,pmk1
MGG_07202T0,6604,1809,0.4021,0.7478,0.09222,up_in_mst7,mst7,pmk1
MGG_07750T0,1841,1781,0.2988,0.7479,0.08992,up_in_mst7,mst7,pmk1
MGG_02638T0,8221,1782,0.429,0.7479,0.08999,up_in_mst7,mst7,pmk1
MGG_05598T0,7789,1809,0.5844,0.7479,0.09217,up_in_mst7,mst7,pmk1
MGG_12329T0,8276,2009,0.5101,0.7479,0.109,up_in_mst7,mst7,pmk1
MGG_15818T0,8589,2016,0.5167,0.7479,0.1095,up_in_mst7,mst7,pmk1
MGG_00981T0,7782,1807,0.5557,0.748,0.09207,up_in_mst7,mst7,pmk1
MGG_06628T0,11920,2012,0.5639,0.748,0.1092,up_in_mst7,mst7,pmk1
MGG_08560T0,2160,2020,0.5099,0.748,0.1099,up_in_mst7,mst7,pmk1
MGG_03073T0,12528,2021,0.5681,0.748,0.11,up_in_mst7,mst7,pmk1
MGG_00128T0,5443,1786,0.4216,0.7481,0.09034,up_in_mst7,mst7,pmk1
MGG_17600T0,13082,1808,0.4225,0.7481,0.09215,up_in_mst7,mst7,pmk1
MGG_04104T0,9126,2018,0.5993,0.7482,0.1098,up_in_mst7,mst7,pmk1
MGG_02128T0,7288,1789,0.4916,0.7483,0.09059,up_in_mst7,mst7,pmk1
MGG_16755T0,1710,2014,0.763,0.7483,0.1094,up_in_mst7,mst7,pmk1
MGG_06428T0,9404,2016,0.4455,0.7483,0.1095,up_in_mst7,mst7,pmk1
MGG_05503T0,11026,2020,0.6689,0.7483,0.1099,up_in_mst7,mst7,pmk1
MGG_15944T0,13081,1807,0.4225,0.7484,0.09206,up_in_mst7,mst7,pmk1
MGG_09866T0,3850,2019,0.5332,0.7484,0.1098,up_in_mst7,mst7,pmk1
MGG_10127T0,4465,1785,0.4669,0.7485,0.09023,up_in_mst7,mst7,pmk1
MGG_05695T0,1507,1786,0.6463,0.7485,0.09034,up_in_mst7,mst7,pmk1
MGG_05140T0,9393,1789,0.3046,0.7485,0.09056,up_in_mst7,mst7,pmk1
MGG_03071T0,4420,2016,0.5888,0.7485,0.1095,up_in_mst7,mst7,pmk1
MGG_05320T0,7192,2018,0.5473,0.7485,0.1097,up_in_mst7,mst7,pmk1
MGG_02774T0,10649,1788,0.4976,0.7486,0.09051,up_in_mst7,mst7,pmk1
MGG_11236T0,7105,1790,0.5029,0.7486,0.09069,up_in_mst7,mst7,pmk1
MGG_08801T0,2686,1806,0.4287,0.7486,0.09193,up_in_mst7,mst7,pmk1
MGG_16598T0,13078,1806,0.4225,0.7486,0.09198,up_in_mst7,mst7,pmk1
MGG_00447T0,9967,1807,0.3647,0.7487,0.09205,up_in_mst7,mst7,pmk1
MGG_06264T0,8833,2016,0.4326,0.7488,0.1095,up_in_mst7,mst7,pmk1
MGG_00909T0,4685,2018,0.5667,0.7488,0.1097,up_in_mst7,mst7,pmk1
MGG_17328T0,13073,1805,0.4225,0.7489,0.0919,up_in_mst7,mst7,pmk1
MGG_11537T0,8293,1784,0.4524,0.749,0.09017,up_in_mst7,mst7,pmk1
MGG_05436T0,5611,1785,0.4168,0.749,0.09022,up_in_mst7,mst7,pmk1
MGG_04551T0,10622,1786,0.5258,0.749,0.09034,up_in_mst7,mst7,pmk1
MGG_02418T0,3300,1788,0.4432,0.749,0.09051,up_in_mst7,mst7,pmk1
MGG_01258T0,3468,1679,5.159,0.7491,0.08179,up_in_pmk1,mst7,pmk1
MGG_06658T0,1750,1796,0.577,0.7492,0.09115,up_in_mst7,mst7,pmk1
MGG_05143T0,6926,1805,0.3544,0.7492,0.09189,up_in_mst7,mst7,pmk1
MGG_08552T0,12429,1796,0.4532,0.7494,0.09112,up_in_mst7,mst7,pmk1
MGG_11343T0,6669,1805,0.4183,0.7494,0.09185,up_in_mst7,mst7,pmk1
MGG_04215T0,10442,1792,0.4394,0.7495,0.09084,up_in_mst7,mst7,pmk1
MGG_03658T0,6250,1804,0.514,0.7496,0.09182,up_in_mst7,mst7,pmk1
MGG_08692T0,7107,1794,0.4693,0.7497,0.09098,up_in_mst7,mst7,pmk1
MGG_06542T0,3026,1796,0.5665,0.7498,0.09112,up_in_mst7,mst7,pmk1
MGG_04084T0,9463,1799,0.4273,0.7498,0.09139,up_in_mst7,mst7,pmk1
MGG_07546T0,9922,1798,0.4356,0.7499,0.09129,up_in_mst7,mst7,pmk1
MGG_13816T0,1909,1794,0.4475,0.75,0.09097,up_in_mst7,mst7,pmk1
MGG_01089T0,6237,1682,4.315,0.75,0.08206,up_in_pmk1,mst7,pmk1
MGG_14763T0,4526,1795,0.4146,0.7501,0.09109,up_in_mst7,mst7,pmk1
MGG_00435T0,10299,1802,0.4357,0.7501,0.09165,up_in_mst7,mst7,pmk1
MGG_16776T0,13072,1804,0.4225,0.7501,0.09182,up_in_mst7,mst7,pmk1
MGG_06305T0,4935,1799,0.3161,0.7502,0.09139,up_in_mst7,mst7,pmk1
MGG_10469T0,4700,1804,0.3547,0.7502,0.09178,up_in_mst7,mst7,pmk1
EFMOT00000000160,12883,1681,7.141,0.7502,0.08197,up_in_pmk1,mst7,pmk1
MGG_17718T1,1361,1682,4.871,0.7503,0.08204,up_in_pmk1,mst7,pmk1
MGG_18135T0,7247,1802,0.4434,0.7504,0.09164,up_in_mst7,mst7,pmk1
MGG_07752T0,1849,1801,0.4046,0.7505,0.09153,up_in_mst7,mst7,pmk1
MGG_07337T0,6043,1804,0.5559,0.7505,0.09176,up_in_mst7,mst7,pmk1
MGG_07095T0,250,1802,0.5397,0.7507,0.09162,up_in_mst7,mst7,pmk1
MGG_09127T0,12270,2030,0.4505,0.7507,0.1107,up_in_mst7,mst7,pmk1
MGG_04499T0,5472,2039,0.5227,0.7507,0.1115,up_in_mst7,mst7,pmk1
MGG_06571T0,7455,2029,0.5564,0.7508,0.1107,up_in_mst7,mst7,pmk1
MGG_03057T0,3112,2043,0.4757,0.7508,0.1118,up_in_mst7,mst7,pmk1
MGG_01614T0,10728,2037,0.5082,0.7509,0.1113,up_in_mst7,mst7,pmk1
MGG_11764T0,4292,2029,0.3514,0.751,0.1107,up_in_mst7,mst7,pmk1
MGG_10665T0,2622,2032,0.6296,0.751,0.1109,up_in_mst7,mst7,pmk1
MGG_04088T0,10084,2034,0.5997,0.751,0.1111,up_in_mst7,mst7,pmk1
MGG_15293T0,6625,2039,0.5429,0.751,0.1115,up_in_mst7,mst7,pmk1
MGG_04977T0,1567,2042,0.5465,0.751,0.1118,up_in_mst7,mst7,pmk1
MGG_04113T0,10158,2032,0.528,0.7511,0.1109,up_in_mst7,mst7,pmk1
MGG_09798T0,7650,2038,0.4554,0.7511,0.1115,up_in_mst7,mst7,pmk1
MGG_03310T0,2556,2029,0.4822,0.7512,0.1107,up_in_mst7,mst7,pmk1
MGG_02943T0,11365,2034,0.5151,0.7512,0.1111,up_in_mst7,mst7,pmk1
MGG_02967T0,10338,2037,0.7186,0.7512,0.1113,up_in_mst7,mst7,pmk1
MGG_00345T0,1184,2038,0.5745,0.7512,0.1114,up_in_mst7,mst7,pmk1
MGG_16110T0,4924,1685,5.514,0.7512,0.08225,up_in_pmk1,mst7,pmk1
MGG_05193T0,11587,2033,0.5037,0.7513,0.111,up_in_mst7,mst7,pmk1
MGG_08693T0,11292,2042,0.4965,0.7513,0.1118,up_in_mst7,mst7,pmk1
MGG_02641T0,9026,2032,0.7617,0.7514,0.1109,up_in_mst7,mst7,pmk1
MGG_16477T0,440,2041,0.4701,0.7514,0.1117,up_in_mst7,mst7,pmk1
MGG_12387T0,684,2036,0.4847,0.7516,0.1113,up_in_mst7,mst7,pmk1
MGG_04114T0,788,2037,0.5808,0.7516,0.1113,up_in_mst7,mst7,pmk1
MGG_13772T0,11727,2042,0.5602,0.7516,0.1118,up_in_mst7,mst7,pmk1
MGG_15246T0,940,1687,5.027,0.7516,0.0824,up_in_pmk1,mst7,pmk1
MGG_18018T0,9592,1690,4.074,0.7516,0.08264,up_in_pmk1,mst7,pmk1
MGG_02156T0,2577,2045,0.4379,0.7517,0.112,up_in_mst7,mst7,pmk1
MGG_16459T0,8897,2045,0.509,0.7517,0.1121,up_in_mst7,mst7,pmk1
MGG_11030T0,11905,1689,5.204,0.7517,0.08259,up_in_pmk1,mst7,pmk1
MGG_17311T0,6367,2058,0.418,0.7518,0.1132,up_in_mst7,mst7,pmk1
MGG_03009T0,11855,1688,6.347,0.7518,0.08254,up_in_pmk1,mst7,pmk1
MGG_18097T0,5863,1695,3.894,0.7518,0.08305,up_in_pmk1,mst7,pmk1
EFMOT00000000132,12860,1691,3.25,0.7519,0.08272,up_in_pmk1,mst7,pmk1
MGG_03738T0,12536,1687,4.248,0.752,0.08239,up_in_pmk1,mst7,pmk1
MGG_02240T0,7022,1688,6.697,0.752,0.08251,up_in_pmk1,mst7,pmk1
MGG_00443T0,9846,2058,0.5071,0.7521,0.1131,up_in_mst7,mst7,pmk1
MGG_01978T0,4002,2059,0.4771,0.7521,0.1133,up_in_mst7,mst7,pmk1
MGG_16069T0,7969,1696,4.957,0.7521,0.08314,up_in_pmk1,mst7,pmk1
MGG_15970T0,13244,1692,4.521,0.7522,0.08281,up_in_pmk1,mst7,pmk1
MGG_00566T0,4325,1695,8.169,0.7523,0.08305,up_in_pmk1,mst7,pmk1
MGG_15564T0,12326,1699,5.389,0.7523,0.08333,up_in_pmk1,mst7,pmk1
MGG_01362T0,3654,2058,0.4736,0.7524,0.1131,up_in_mst7,mst7,pmk1
MGG_17117T0,2783,1694,5.79,0.7525,0.08301,up_in_pmk1,mst7,pmk1
MGG_07481T0,7376,2049,0.6015,0.7526,0.1124,up_in_mst7,mst7,pmk1
MGG_17234T0,9926,1698,6.828,0.7526,0.08331,up_in_pmk1,mst7,pmk1
MGG_09557T0,7458,2048,0.6527,0.7527,0.1123,up_in_mst7,mst7,pmk1
MGG_04394T0,11902,2048,0.6223,0.7527,0.1123,up_in_mst7,mst7,pmk1
MGG_09466T0,4000,2054,0.3814,0.7527,0.1128,up_in_mst7,mst7,pmk1
MGG_16213T0,6050,2055,0.4456,0.7527,0.1129,up_in_mst7,mst7,pmk1
MGG_10826T0,8514,2055,0.6088,0.7527,0.113,up_in_mst7,mst7,pmk1
MGG_03437T0,11523,2058,0.4391,0.7527,0.1131,up_in_mst7,mst7,pmk1
MGG_16156T0,38,1694,6.498,0.7528,0.08299,up_in_pmk1,mst7,pmk1
MGG_06379T0,1983,2053,0.3537,0.7529,0.1128,up_in_mst7,mst7,pmk1
MGG_09268T0,3675,2054,0.439,0.753,0.1128,up_in_mst7,mst7,pmk1
MGG_01917T0,2167,2057,0.5216,0.753,0.1131,up_in_mst7,mst7,pmk1
MGG_03951T0,9578,2057,0.5874,0.753,0.1131,up_in_mst7,mst7,pmk1
MGG_04343T0,7138,2061,0.4698,0.753,0.1135,up_in_mst7,mst7,pmk1
MGG_00567T0,5535,1698,5.169,0.753,0.0833,up_in_pmk1,mst7,pmk1
MGG_09856T0,452,1694,4.913,0.7531,0.08296,up_in_pmk1,mst7,pmk1
MGG_01862T0,5942,2053,0.4752,0.7533,0.1128,up_in_mst7,mst7,pmk1
MGG_01766T0,5613,2053,0.5255,0.7534,0.1127,up_in_mst7,mst7,pmk1
MGG_16712T0,5298,1701,4.773,0.7535,0.08352,up_in_pmk1,mst7,pmk1
MGG_08020T0,7660,2052,0.3719,0.7536,0.1126,up_in_mst7,mst7,pmk1
MGG_04109T0,5747,2051,0.4822,0.7537,0.1126,up_in_mst7,mst7,pmk1
MGG_04067T0,927,2053,0.4655,0.7537,0.1127,up_in_mst7,mst7,pmk1
MGG_14557T0,7092,1704,4.543,0.7541,0.08376,up_in_pmk1,mst7,pmk1
MGG_04504T0,8620,2066,0.4819,0.7542,0.1139,up_in_mst7,mst7,pmk1
MGG_00486T0,5793,1703,6.833,0.7543,0.08372,up_in_pmk1,mst7,pmk1
MGG_01595T0,11863,2065,0.5628,0.7545,0.1138,up_in_mst7,mst7,pmk1
MGG_06860T0,8892,2066,0.5657,0.7545,0.1139,up_in_mst7,mst7,pmk1
MGG_02929T0,2531,1703,5.277,0.7547,0.08371,up_in_pmk1,mst7,pmk1
MGG_00077T0,4723,2065,0.3449,0.7548,0.1138,up_in_mst7,mst7,pmk1
MGG_16192T0,12396,1706,6.23,0.7551,0.08392,up_in_pmk1,mst7,pmk1
MGG_03695T0,1871,1713,7.354,0.7552,0.08451,up_in_pmk1,mst7,pmk1
MGG_01146T0,5068,1718,4.516,0.7552,0.08484,up_in_pmk1,mst7,pmk1
MGG_00494T0,4413,1711,5.073,0.7553,0.08429,up_in_pmk1,mst7,pmk1
MGG_08566T0,4730,1716,7.063,0.7553,0.08469,up_in_pmk1,mst7,pmk1
MGG_00548T0,6095,2073,0.337,0.7554,0.1145,up_in_mst7,mst7,pmk1
MGG_16635T0,4646,1710,5.495,0.7554,0.08424,up_in_pmk1,mst7,pmk1
MGG_15306T0,9021,1707,4.776,0.7555,0.08403,up_in_pmk1,mst7,pmk1
MGG_15271T0,7173,1718,6.185,0.7556,0.08484,up_in_pmk1,mst7,pmk1
MGG_12671T0,5106,2073,0.4941,0.7557,0.1144,up_in_mst7,mst7,pmk1
MGG_17492T0,798,2073,0.4686,0.7557,0.1145,up_in_mst7,mst7,pmk1
MGG_17152T0,11226,1709,4.492,0.7557,0.08416,up_in_pmk1,mst7,pmk1
MGG_17444T0,4995,1713,7.261,0.7557,0.08451,up_in_pmk1,mst7,pmk1
MGG_11643T0,9498,1716,5.068,0.7557,0.08468,up_in_pmk1,mst7,pmk1
MGG_04868T0,2227,1717,4.308,0.7557,0.08478,up_in_pmk1,mst7,pmk1
MGG_04856T0,10750,2083,0.449,0.7558,0.1154,up_in_mst7,mst7,pmk1
MGG_14759T0,9290,1715,5.195,0.7558,0.08463,up_in_pmk1,mst7,pmk1
MGG_00865T0,3285,2101,0.527,0.7559,0.1169,up_in_mst7,mst7,pmk1
MGG_17764T0,10739,1710,6.912,0.7559,0.08424,up_in_pmk1,mst7,pmk1
MGG_04990T0,2404,2081,0.4958,0.756,0.1152,up_in_mst7,mst7,pmk1
MGG_00068T0,5700,2082,0.4441,0.756,0.1153,up_in_mst7,mst7,pmk1
MGG_09216T0,1274,2086,0.5736,0.756,0.1156,up_in_mst7,mst7,pmk1
MGG_13743T0,7892,2089,0.4637,0.756,0.1158,up_in_mst7,mst7,pmk1
MGG_03524T0,809,2093,0.4786,0.756,0.1162,up_in_mst7,mst7,pmk1
MGG_14633T0,1797,2073,0.6708,0.7561,0.1144,up_in_mst7,mst7,pmk1
MGG_06017T0,3603,2083,0.539,0.7561,0.1153,up_in_mst7,mst7,pmk1
MGG_01674T0,6823,2088,0.6374,0.7561,0.1158,up_in_mst7,mst7,pmk1
MGG_17448T0,9712,2093,1.219,0.7561,0.1162,up_in_mst7,mst7,pmk1
MGG_04077T0,3684,2100,0.402,0.7561,0.1169,up_in_mst7,mst7,pmk1
MGG_03188T0,2701,2102,0.4458,0.7561,0.117,up_in_mst7,mst7,pmk1
MGG_03853T0,8047,2102,0.5687,0.7561,0.117,up_in_mst7,mst7,pmk1
MGG_10592T0,4431,1709,5.588,0.7561,0.08414,up_in_pmk1,mst7,pmk1
MGG_09849T0,1563,1713,5.466,0.7561,0.08444,up_in_pmk1,mst7,pmk1
MGG_12612T0,3678,1713,3.674,0.7561,0.08449,up_in_pmk1,mst7,pmk1
MGG_04081T0,1237,2084,0.5649,0.7562,0.1155,up_in_mst7,mst7,pmk1
MGG_11513T0,2355,2092,0.4285,0.7562,0.1162,up_in_mst7,mst7,pmk1
MGG_07101T0,2640,2104,0.5654,0.7562,0.1172,up_in_mst7,mst7,pmk1
MGG_12396T0,4732,2081,0.6754,0.7563,0.1152,up_in_mst7,mst7,pmk1
MGG_04942T0,2176,2085,0.595,0.7563,0.1155,up_in_mst7,mst7,pmk1
MGG_03477T0,2725,2087,0.4805,0.7563,0.1157,up_in_mst7,mst7,pmk1
MGG_00040T0,1838,2088,0.7325,0.7563,0.1158,up_in_mst7,mst7,pmk1
MGG_10604T0,3382,2090,0.4553,0.7563,0.1159,up_in_mst7,mst7,pmk1
MGG_07253T0,4970,2100,0.437,0.7563,0.1169,up_in_mst7,mst7,pmk1
MGG_13208T0,4257,2104,0.6131,0.7563,0.1171,up_in_mst7,mst7,pmk1
MGG_09394T0,5841,2072,0.6073,0.7564,0.1144,up_in_mst7,mst7,pmk1
MGG_03307T0,5336,2086,0.8397,0.7564,0.1156,up_in_mst7,mst7,pmk1
MGG_16969T0,2970,2079,0.5633,0.7565,0.115,up_in_mst7,mst7,pmk1
MGG_10441T0,1074,2081,0.4528,0.7565,0.1152,up_in_mst7,mst7,pmk1
MGG_06769T0,9421,2095,0.448,0.7565,0.1164,up_in_mst7,mst7,pmk1
MGG_00947T0,3018,2105,0.5088,0.7565,0.1173,up_in_mst7,mst7,pmk1
MGG_03562T0,6219,2071,0.6003,0.7566,0.1143,up_in_mst7,mst7,pmk1
MGG_04643T0,3015,2080,0.5433,0.7566,0.1151,up_in_mst7,mst7,pmk1
MGG_11518T0,2644,2092,0.5096,0.7566,0.1161,up_in_mst7,mst7,pmk1
MGG_06567T0,12682,2092,0.4487,0.7566,0.1162,up_in_mst7,mst7,pmk1
MGG_12590T0,235,2096,0.7654,0.7566,0.1164,up_in_mst7,mst7,pmk1
MGG_10179T0,843,2100,0.5032,0.7566,0.1168,up_in_mst7,mst7,pmk1
MGG_01213T0,8548,2091,0.5614,0.7567,0.1161,up_in_mst7,mst7,pmk1
MGG_02655T0,8550,2100,0.5097,0.7567,0.1169,up_in_mst7,mst7,pmk1
MGG_06714T0,10143,2072,0.479,0.7568,0.1144,up_in_mst7,mst7,pmk1
MGG_04474T0,12687,2072,0.7206,0.7568,0.1144,up_in_mst7,mst7,pmk1
MGG_04855T0,4174,2078,0.5897,0.7568,0.1149,up_in_mst7,mst7,pmk1
MGG_01189T0,5115,2079,0.6167,0.7568,0.115,up_in_mst7,mst7,pmk1
MGG_03849T0,1108,2081,0.4045,0.7568,0.1152,up_in_mst7,mst7,pmk1
MGG_10059T0,6344,2096,0.5923,0.7568,0.1165,up_in_mst7,mst7,pmk1
MGG_04925T0,12543,2098,0.3452,0.7568,0.1167,up_in_mst7,mst7,pmk1
MGG_10653T0,10300,2099,0.5639,0.7568,0.1168,up_in_mst7,mst7,pmk1
MGG_13216T0,2362,2077,0.3932,0.7569,0.1148,up_in_mst7,mst7,pmk1
MGG_02337T0,5145,2079,0.385,0.757,0.115,up_in_mst7,mst7,pmk1
