target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction,condition,control
MGG_07808T0,6128,48.79,0.01254,0.05094,1.11e-4,up_in_mst7,mst7,pmk1
MGG_16350T0,8053,50.2,0.01366,0.0525,1.184e-4,up_in_mst7,mst7,pmk1
MGG_00047T0,12111,34.6,28.23,0.05676,5.118e-5,up_in_pmk1,mst7,pmk1
MGG_11697T0,11839,53.54,0.01287,0.05687,1.368e-4,up_in_mst7,mst7,pmk1
MGG_08260T0,2090,53.44,0.01525,0.05845,1.362e-4,up_in_mst7,mst7,pmk1
MGG_02160T0,8737,36.33,25.11,0.05852,5.717e-5,up_in_pmk1,mst7,pmk1
MGG_10239T0,10948,33.76,14.75,0.05859,4.843e-5,up_in_pmk1,mst7,pmk1
MGG_10931T0,10571,55.62,0.01161,0.06005,1.489e-4,up_in_mst7,mst7,pmk1
MGG_00270T0,4770,58.39,0.005963,0.06134,1.659e-4,up_in_mst7,mst7,pmk1
MGG_00659T0,4131,57.72,0.1294,0.0615,1.618e-4,up_in_mst7,mst7,pmk1
MGG_14045T0,2198,57.5,0.01413,0.06276,1.604e-4,up_in_mst7,mst7,pmk1
MGG_08813T0,9717,33.67,41.91,0.06406,4.814e-5,up_in_pmk1,mst7,pmk1
MGG_09436T0,10381,62.37,0.01878,0.06915,1.923e-4,up_in_mst7,mst7,pmk1
MGG_16871T0,7685,42.66,29.96,0.07286,8.213e-5,up_in_pmk1,mst7,pmk1
MGG_11179T0,12557,41.41,31.13,0.07302,7.682e-5,up_in_pmk1,mst7,pmk1
MGG_04583T0,7013,65.48,0.02223,0.07312,2.143e-4,up_in_mst7,mst7,pmk1
MGG_10892T0,10111,65.04,0.01897,0.07391,2.111e-4,up_in_mst7,mst7,pmk1
MGG_14597T0,4447,45.89,19.92,0.07576,9.678e-5,up_in_pmk1,mst7,pmk1
MGG_02252T0,8143,51.09,25.77,0.07801,1.231e-4,up_in_pmk1,mst7,pmk1
MGG_08817T0,5151,53.48,26.07,0.07891,1.364e-4,up_in_pmk1,mst7,pmk1
MGG_04598T0,3322,50.46,12.38,0.07966,1.197e-4,up_in_pmk1,mst7,pmk1
MGG_07748T0,5537,45.74,59.56,0.07989,9.606e-5,up_in_pmk1,mst7,pmk1
MGG_05164T0,9329,69.01,0.02482,0.08013,2.409e-4,up_in_mst7,mst7,pmk1
MGG_15807T0,6884,52.99,19.48,0.08082,1.336e-4,up_in_pmk1,mst7,pmk1
MGG_02647T0,4143,50.34,27.84,0.08341,1.191e-4,up_in_pmk1,mst7,pmk1
MGG_07930T0,9502,71.83,0.02125,0.08545,2.633e-4,up_in_mst7,mst7,pmk1
MGG_08789T0,10308,49.8,15.95,0.08595,1.163e-4,up_in_pmk1,mst7,pmk1
MGG_12522T0,1513,59.75,18.8,0.08942,1.747e-4,up_in_pmk1,mst7,pmk1
MGG_17751T0,511,57.72,26.96,0.08969,1.618e-4,up_in_pmk1,mst7,pmk1
MGG_12049T0,8062,59.46,24.16,0.09198,1.728e-4,up_in_pmk1,mst7,pmk1
MGG_10277T0,2933,78.46,0.01804,0.09264,3.202e-4,up_in_mst7,mst7,pmk1
MGG_16953T0,10575,81.39,0.02728,0.09433,3.473e-4,up_in_mst7,mst7,pmk1
MGG_01935T0,2024,78.33,0.02058,0.09436,3.191e-4,up_in_mst7,mst7,pmk1
MGG_10111T0,1397,80.75,0.01237,0.09462,3.413e-4,up_in_mst7,mst7,pmk1
MGG_10497T0,7204,76.06,0.01917,0.0947,2.989e-4,up_in_mst7,mst7,pmk1
MGG_09261T0,1199,80.08,0.02086,0.09487,3.351e-4,up_in_mst7,mst7,pmk1
MGG_10733T0,7444,78.23,0.02108,0.09622,3.182e-4,up_in_mst7,mst7,pmk1
EFMOT00000000306,13001,77.99,0.02027,0.0978,3.16e-4,up_in_mst7,mst7,pmk1
MGG_16056T0,9751,83.52,0.02194,0.09788,3.678e-4,up_in_mst7,mst7,pmk1
MGG_00302T0,8613,86.29,0.02234,0.1032,3.954e-4,up_in_mst7,mst7,pmk1
MGG_07548T0,2911,89.76,0.02224,0.1104,4.313e-4,up_in_mst7,mst7,pmk1
MGG_04824T0,3648,93.1,0.0448,0.1111,4.677e-4,up_in_mst7,mst7,pmk1
EFMOT00000000128,12856,92.37,0.021,0.1112,4.596e-4,up_in_mst7,mst7,pmk1
MGG_15227T0,4796,67.04,10.44,0.1113,2.258e-4,up_in_pmk1,mst7,pmk1
MGG_16755T0,1710,91.78,0.02699,0.1117,4.532e-4,up_in_mst7,mst7,pmk1
MGG_04212T0,11168,91.19,0.036,0.1122,4.468e-4,up_in_mst7,mst7,pmk1
MGG_09461T0,10725,94.95,0.03117,0.114,4.885e-4,up_in_mst7,mst7,pmk1
MGG_15776T0,11850,97.44,0.04844,0.1147,5.171e-4,up_in_mst7,mst7,pmk1
MGG_15267T0,3897,69.24,17.93,0.1153,2.426e-4,up_in_pmk1,mst7,pmk1
MGG_05250T0,9441,97.21,0.03174,0.116,5.145e-4,up_in_mst7,mst7,pmk1
MGG_17806T0,5390,96.51,0.0319,0.1162,5.064e-4,up_in_mst7,mst7,pmk1
MGG_02110T0,823,98.98,0.02558,0.1168,5.354e-4,up_in_mst7,mst7,pmk1
MGG_16112T0,1112,71.83,22.34,0.1168,2.633e-4,up_in_pmk1,mst7,pmk1
EFMOT00000000112,12845,73.2,20.58,0.1178,2.745e-4,up_in_pmk1,mst7,pmk1
MGG_14598T0,10685,71.36,20.27,0.119,2.594e-4,up_in_pmk1,mst7,pmk1
MGG_06845T0,10012,103,0.02467,0.1197,5.848e-4,up_in_mst7,mst7,pmk1
MGG_16371T0,2568,102.6,0.01525,0.1204,5.792e-4,up_in_mst7,mst7,pmk1
MGG_06489T0,2697,101.5,0.03908,0.1214,5.656e-4,up_in_mst7,mst7,pmk1
MGG_08026T0,634,102.6,0.02331,0.1223,5.791e-4,up_in_mst7,mst7,pmk1
MGG_17632T0,8944,104.8,0.0851,0.1223,6.068e-4,up_in_mst7,mst7,pmk1
MGG_10910T0,4052,107.1,0.06918,0.1265,6.368e-4,up_in_mst7,mst7,pmk1
MGG_17981T0,7864,77.56,10.5,0.1298,3.122e-4,up_in_pmk1,mst7,pmk1
MGG_07599T0,555,114.9,0.03612,0.1456,7.44e-4,up_in_mst7,mst7,pmk1
MGG_11693T0,9706,83.59,11.82,0.1486,3.685e-4,up_in_pmk1,mst7,pmk1
EFMOT00000000272,12974,118.1,0.03137,0.1512,7.842e-4,up_in_mst7,mst7,pmk1
MGG_15448T0,8177,87.27,18.78,0.1541,4.054e-4,up_in_pmk1,mst7,pmk1
MGG_16872T0,6233,89.97,19.05,0.1559,4.336e-4,up_in_pmk1,mst7,pmk1
MGG_14689T0,1948,121.9,0.04719,0.1561,8.327e-4,up_in_mst7,mst7,pmk1
MGG_14700T0,11362,91.14,4.67,0.1563,4.462e-4,up_in_pmk1,mst7,pmk1
MGG_10727T0,2445,121.2,0.03047,0.1567,8.241e-4,up_in_mst7,mst7,pmk1
MGG_08257T1,2528,92.37,4.872,0.1568,4.596e-4,up_in_pmk1,mst7,pmk1
MGG_15959T0,8300,86.83,15.46,0.1569,4.009e-4,up_in_pmk1,mst7,pmk1
MGG_06747T0,2997,123.8,0.01783,0.1586,8.58e-4,up_in_mst7,mst7,pmk1
MGG_17019T0,9881,89.78,18.59,0.1595,4.316e-4,up_in_pmk1,mst7,pmk1
MGG_10601T0,57,127.5,0.07208,0.161,9.072e-4,up_in_mst7,mst7,pmk1
MGG_09834T0,723,97.02,19.75,0.1623,5.122e-4,up_in_pmk1,mst7,pmk1
MGG_17448T0,9712,127.5,0.05288,0.163,9.063e-4,up_in_mst7,mst7,pmk1
MGG_17461T0,12404,129.3,0.05742,0.163,9.312e-4,up_in_mst7,mst7,pmk1
MGG_00566T0,4325,130.5,0.053900000000000003,0.1637,9.473e-4,up_in_mst7,mst7,pmk1
MGG_08330T0,24,132.4,0.01723,0.164,9.739e-4,up_in_mst7,mst7,pmk1
MGG_17527T0,12101,133.5,0.03497,0.1644,9.885e-4,up_in_mst7,mst7,pmk1
MGG_02798T0,3239,134.5,0.02898,0.1647,0.001002,up_in_mst7,mst7,pmk1
MGG_10728T0,7716,127.3,0.03644,0.1648,9.039e-4,up_in_mst7,mst7,pmk1
MGG_03501T0,9807,135.5,0.07755,0.165,0.001017,up_in_mst7,mst7,pmk1
EFMOT00000000111,12844,132,0.03525,0.1651,9.68e-4,up_in_mst7,mst7,pmk1
MGG_17152T0,11226,96.93,6.142,0.1659,5.113e-4,up_in_pmk1,mst7,pmk1
MGG_09226T0,4966,96.56,5.405,0.1686,5.069e-4,up_in_pmk1,mst7,pmk1
MGG_17089T0,2470,100.2,14.05,0.1701,5.496e-4,up_in_pmk1,mst7,pmk1
MGG_02884T0,12320,141.2,0.02357,0.1719,0.001098,up_in_mst7,mst7,pmk1
MGG_18089T0,11078,140.9,0.03728,0.1734,0.001094,up_in_mst7,mst7,pmk1
EFMOT00000000194,12913,140.3,0.03597,0.1738,0.001084,up_in_mst7,mst7,pmk1
EFMOT00000000179,12901,144.1,0.04527,0.1764,0.00114,up_in_mst7,mst7,pmk1
MGG_06862T1,6407,146.2,0.04593,0.1792,0.001171,up_in_mst7,mst7,pmk1
MGG_10170T0,1511,148.9,0.04186,0.1813,0.001212,up_in_mst7,mst7,pmk1
EFMOT00000000388,13068,150.7,0.05219,0.1813,0.00124,up_in_mst7,mst7,pmk1
MGG_04378T0,2387,150.4,0.05077,0.1825,0.001234,up_in_mst7,mst7,pmk1
MGG_02302T0,947,148.7,0.03294,0.1828,0.001209,up_in_mst7,mst7,pmk1
MGG_10921T0,10095,154.7,0.03278,0.1861,0.001301,up_in_mst7,mst7,pmk1
EFMOT00000000273,12975,154.4,0.06881,0.1875,0.001296,up_in_mst7,mst7,pmk1
MGG_08977T0,8375,162.5,0.0349,0.1878,0.001425,up_in_mst7,mst7,pmk1
MGG_11927T0,9703,160.9,0.06431,0.188,0.001399,up_in_mst7,mst7,pmk1
MGG_16011T0,3440,161.8,0.02852,0.1882,0.001414,up_in_mst7,mst7,pmk1
MGG_07413T0,4642,157.5,0.02449,0.1883,0.001344,up_in_mst7,mst7,pmk1
MGG_03336T0,4880,159.3,0.0557,0.1885,0.001374,up_in_mst7,mst7,pmk1
MGG_00017T0,10372,158.8,0.04483,0.1894,0.001366,up_in_mst7,mst7,pmk1
EFMOT00000000217,12933,160.6,0.0505,0.1894,0.001395,up_in_mst7,mst7,pmk1
MGG_14338T0,8046,157.3,0.0389,0.1899,0.001341,up_in_mst7,mst7,pmk1
MGG_09054T0,3803,106.5,15.21,0.1905,6.298e-4,up_in_pmk1,mst7,pmk1
MGG_02805T0,8922,165.7,0.03917,0.1907,0.001476,up_in_mst7,mst7,pmk1
MGG_06862T0,6408,165,0.0438,0.1912,0.001466,up_in_mst7,mst7,pmk1
MGG_03896T0,3557,108.9,4.515,0.1954,6.608e-4,up_in_pmk1,mst7,pmk1
MGG_10183T0,6482,112.2,10.5,0.1959,7.065e-4,up_in_pmk1,mst7,pmk1
MGG_09729T0,1372,110.4,17.99,0.197,6.809e-4,up_in_pmk1,mst7,pmk1
MGG_17843T0,9314,112.1,10.87,0.1993,7.039e-4,up_in_pmk1,mst7,pmk1
MGG_04569T0,4377,172.1,0.03295,0.2027,0.001584,up_in_mst7,mst7,pmk1
MGG_13836T0,11136,115.7,11.86,0.2048,7.54e-4,up_in_pmk1,mst7,pmk1
MGG_00459T0,1394,178,0.04753,0.2095,0.001685,up_in_mst7,mst7,pmk1
EFMOT00000000318,13012,177.2,0.03826,0.2099,0.001672,up_in_mst7,mst7,pmk1
MGG_13428T0,7043,176.7,0.06216,0.2108,0.001663,up_in_mst7,mst7,pmk1
MGG_15628T1,3771,180.5,0.06046,0.213,0.001728,up_in_mst7,mst7,pmk1
MGG_06601T0,10150,125.7,9.063,0.2136,8.829e-4,up_in_pmk1,mst7,pmk1
MGG_09795T0,11712,122.6,13.54,0.21560000000000001,8.427e-4,up_in_pmk1,mst7,pmk1
MGG_09445T0,5826,182.9,0.02149,0.2163,0.001771,up_in_mst7,mst7,pmk1
MGG_10575T0,10255,124.1,21.12,0.2163,8.613e-4,up_in_pmk1,mst7,pmk1
MGG_17819T0,13234,125.5,19.08,0.2169,8.8e-4,up_in_pmk1,mst7,pmk1
MGG_12176T0,7960,188,0.04035,0.2174,0.001863,up_in_mst7,mst7,pmk1
MGG_17427T0,13168,120.9,9.523,0.2182,8.2e-4,up_in_pmk1,mst7,pmk1
MGG_08115T0,9428,187.7,0.05497,0.2187,0.001857,up_in_mst7,mst7,pmk1
MGG_14844T0,8519,187,0.05017,0.219,0.001843,up_in_mst7,mst7,pmk1
MGG_04946T0,6917,186.4,0.04139,0.2198,0.001833,up_in_mst7,mst7,pmk1
MGG_17883T0,7917,122.6,17.83,0.2198,8.426e-4,up_in_pmk1,mst7,pmk1
MGG_03349T0,12210,186,0.05087,0.2209,0.001826,up_in_mst7,mst7,pmk1
MGG_17338T0,7139,192.4,0.05923,0.2247,0.001942,up_in_mst7,mst7,pmk1
MGG_16379T0,6711,132,14.62,0.23,9.68e-4,up_in_pmk1,mst7,pmk1
MGG_12939T0,617,134.1,10.6,0.2327,9.966e-4,up_in_pmk1,mst7,pmk1
MGG_02071T0,3981,202.1,0.05652,0.2376,0.002125,up_in_mst7,mst7,pmk1
MGG_08305T0,234,202.1,0.07477,0.2395,0.002124,up_in_mst7,mst7,pmk1
MGG_17649T0,4041,200.6,0.05262,0.2405,0.002096,up_in_mst7,mst7,pmk1
MGG_06246T0,11213,201.9,0.06974,0.2412,0.002121,up_in_mst7,mst7,pmk1
EFMOT00000000143,12869,205.2,0.04408,0.2421,0.002183,up_in_mst7,mst7,pmk1
MGG_04556T0,6944,207.1,0.04103,0.2443,0.002221,up_in_mst7,mst7,pmk1
EFMOT00000000001,12756,212.3,0.06504,0.2494,0.002324,up_in_mst7,mst7,pmk1
MGG_02921T0,1716,213.3,0.0568,0.2495,0.002343,up_in_mst7,mst7,pmk1
MGG_04028T0,5171,210.9,0.0678,0.2504,0.002296,up_in_mst7,mst7,pmk1
MGG_16374T0,6631,212,0.0615,0.2506,0.002317,up_in_mst7,mst7,pmk1
EFMOT00000000332,13024,219.2,0.0568,0.2559,0.002462,up_in_mst7,mst7,pmk1
MGG_15283T0,4035,218.5,0.09348,0.2564,0.002447,up_in_mst7,mst7,pmk1
MGG_00562T0,9495,218.4,0.06201,0.2583,0.002446,up_in_mst7,mst7,pmk1
MGG_17499T0,145,221.7,0.06278,0.2593,0.002514,up_in_mst7,mst7,pmk1
MGG_16704T0,2397,155.3,11.33,0.2604,0.001311,up_in_pmk1,mst7,pmk1
MGG_06225T0,1336,159.5,6.893,0.2617,0.001376,up_in_pmk1,mst7,pmk1
MGG_17842T2,4923,157.1,8.419,0.2621,0.00134,up_in_pmk1,mst7,pmk1
MGG_04441T0,9263,158.5,9.832,0.2626,0.001361,up_in_pmk1,mst7,pmk1
MGG_01605T0,1593,155.1,4.203,0.2636,0.001307,up_in_pmk1,mst7,pmk1
MGG_15001T0,11061,154.1,8.507,0.2646,0.001292,up_in_pmk1,mst7,pmk1
MGG_00527T0,9709,145.4,9.452,0.2661,0.00116,up_in_pmk1,mst7,pmk1
MGG_16362T0,4137,153.6,7.817,0.267,0.001284,up_in_pmk1,mst7,pmk1
MGG_04835T0,6111,162.6,7.08,0.2674,0.001427,up_in_pmk1,mst7,pmk1
EFMOT00000000030,12778,152.5,10.09,0.2677,0.001267,up_in_pmk1,mst7,pmk1
MGG_00246T0,92,228,0.05443,0.2685,0.002644,up_in_mst7,mst7,pmk1
MGG_16528T0,5507,164.4,8.838,0.269,0.001456,up_in_pmk1,mst7,pmk1
MGG_05058T0,2045,150.4,49.67,0.2692,0.001234,up_in_pmk1,mst7,pmk1
MGG_03213T0,7159,227.7,0.04276,0.2699,0.002637,up_in_mst7,mst7,pmk1
MGG_01933T0,12611,152.3,4.511,0.2713,0.001264,up_in_pmk1,mst7,pmk1
MGG_13246T0,8237,150.3,4.594,0.2735,0.001233,up_in_pmk1,mst7,pmk1
MGG_17014T0,11105,150.1,4.669,0.2775,0.00123,up_in_pmk1,mst7,pmk1
MGG_16596T0,9768,233.8,0.06013,0.279,0.002767,up_in_mst7,mst7,pmk1
MGG_03648T0,7047,244.5,0.03604,0.279,0.002998,up_in_mst7,mst7,pmk1
MGG_17680T0,3153,234.9,0.1535,0.2792,0.002791,up_in_mst7,mst7,pmk1
MGG_07431T0,12737,241,0.0671,0.2797,0.002922,up_in_mst7,mst7,pmk1
MGG_15115T0,7298,243,0.07007,0.2798,0.002965,up_in_mst7,mst7,pmk1
MGG_08535T0,9839,242.2,0.08554,0.2801,0.002947,up_in_mst7,mst7,pmk1
MGG_16577T0,9499,244.1,0.06859,0.2801,0.002989,up_in_mst7,mst7,pmk1
MGG_02451T0,5416,240.6,0.04029,0.2808,0.002912,up_in_mst7,mst7,pmk1
MGG_11925T0,3452,240.5,0.04269,0.2828,0.002912,up_in_mst7,mst7,pmk1
MGG_13188T0,1280,238,0.04158,0.2836,0.002856,up_in_mst7,mst7,pmk1
MGG_16189T0,2735,240.5,0.06654,0.2848,0.002911,up_in_mst7,mst7,pmk1
MGG_13797T0,12207,170.8,10.43,0.2848,0.001562,up_in_pmk1,mst7,pmk1
MGG_00268T0,1154,239.8,0.09963,0.2853,0.002895,up_in_mst7,mst7,pmk1
MGG_03312T0,7547,172.3,11.18,0.2854,0.001587,up_in_pmk1,mst7,pmk1
MGG_09879T0,10071,250.3,0.1103,0.2891,0.003128,up_in_mst7,mst7,pmk1
MGG_05383T0,1429,252.7,0.06515,0.292,0.003181,up_in_mst7,mst7,pmk1
MGG_13240T0,3956,177.7,6.225,0.294,0.001679,up_in_pmk1,mst7,pmk1
MGG_10209T0,13247,176.6,6.908,0.2947,0.001661,up_in_pmk1,mst7,pmk1
MGG_00816T0,1065,261.8,0.0697,0.3008,0.003391,up_in_mst7,mst7,pmk1
MGG_07606T0,375,258.3,0.1206,0.3017,0.003311,up_in_mst7,mst7,pmk1
EFMOT00000000196,12915,259.4,0.06554,0.3018,0.003334,up_in_mst7,mst7,pmk1
MGG_08811T0,8794,261.8,0.08596,0.3028,0.00339,up_in_mst7,mst7,pmk1
MGG_00194T0,5581,261.4,0.06494,0.304,0.003382,up_in_mst7,mst7,pmk1
MGG_10031T0,6255,188.6,8.241,0.3076,0.001872,up_in_pmk1,mst7,pmk1
MGG_18028T0,6608,266.3,0.069,0.3081,0.003496,up_in_mst7,mst7,pmk1
MGG_13236T0,12674,191,7.017,0.3109,0.001916,up_in_pmk1,mst7,pmk1
MGG_15674T0,3269,188.5,10.7,0.3111,0.001871,up_in_pmk1,mst7,pmk1
EFMOT00000000369,13054,271.2,0.07063,0.312,0.003611,up_in_mst7,mst7,pmk1
MGG_06024T0,3966,269.3,0.0672,0.3122,0.003566,up_in_mst7,mst7,pmk1
MGG_15277T0,6009,187.6,3.989,0.3123,0.001854,up_in_pmk1,mst7,pmk1
MGG_17713T0,11344,270.6,0.06337,0.3128,0.003596,up_in_mst7,mst7,pmk1
MGG_03685T0,2513,186.4,11.57,0.3129,0.001834,up_in_pmk1,mst7,pmk1
MGG_03691T0,3483,195.6,6.996,0.3133,0.002001,up_in_pmk1,mst7,pmk1
MGG_00773T0,5642,273.6,0.06328,0.315,0.003669,up_in_mst7,mst7,pmk1
MGG_06926T0,9597,274.9,0.116,0.3156,0.0037,up_in_mst7,mst7,pmk1
MGG_14307T0,7314,186.1,5.74,0.316,0.001828,up_in_pmk1,mst7,pmk1
MGG_12937T0,5167,195.3,7.762,0.3164,0.001997,up_in_pmk1,mst7,pmk1
MGG_07464T0,1777,277.3,0.04626,0.3166,0.003759,up_in_mst7,mst7,pmk1
MGG_00936T0,4585,276.4,0.07385,0.3168,0.003737,up_in_mst7,mst7,pmk1
MGG_16403T0,8052,199.6,19.34,0.3176,0.002077,up_in_pmk1,mst7,pmk1
MGG_14053T0,12303,198.5,8.122,0.3181,0.002056,up_in_pmk1,mst7,pmk1
EFMOT00000000154,12878,286.7,0.06721,0.3197,0.003988,up_in_mst7,mst7,pmk1
MGG_09435T0,1535,279.9,0.05498,0.3198,0.003821,up_in_mst7,mst7,pmk1
MGG_07522T0,11477,195.3,27.97,0.32,0.001996,up_in_pmk1,mst7,pmk1
MGG_00620T0,2533,282,0.1511,0.3202,0.003874,up_in_mst7,mst7,pmk1
MGG_17485T0,8030,293.7,0.07243,0.3203,0.004164,up_in_mst7,mst7,pmk1
MGG_15950T0,8011,286.1,0.2109,0.3205,0.003974,up_in_mst7,mst7,pmk1
MGG_06553T0,12634,293.1,0.1179,0.3211,0.004151,up_in_mst7,mst7,pmk1
MGG_16676T0,13146,202.2,19.08,0.3214,0.002126,up_in_pmk1,mst7,pmk1
MGG_01945T0,2374,289.5,0.08005,0.3216,0.00406,up_in_mst7,mst7,pmk1
MGG_15344T0,3404,285.7,0.1136,0.3217,0.003964,up_in_mst7,mst7,pmk1
EFMOT00000000162,12885,281.9,0.06963,0.3218,0.00387,up_in_mst7,mst7,pmk1
MGG_16848T0,9413,283.8,0.1655,0.3218,0.003918,up_in_mst7,mst7,pmk1
MGG_14099T0,9373,288.9,0.09052,0.3223,0.004044,up_in_mst7,mst7,pmk1
MGG_05437T0,2946,293.1,0.08422,0.3228,0.004149,up_in_mst7,mst7,pmk1
MGG_15104T0,9384,285.5,0.07394,0.3232,0.003959,up_in_mst7,mst7,pmk1
MGG_02372T0,661,292.4,0.06389,0.3234,0.004131,up_in_mst7,mst7,pmk1
MGG_13116T0,5795,291.6,0.1224,0.3237,0.004111,up_in_mst7,mst7,pmk1
MGG_02581T0,224,297.6,0.04228,0.326,0.004263,up_in_mst7,mst7,pmk1
MGG_03042T0,9080,301.5,0.1148,0.3318,0.004364,up_in_mst7,mst7,pmk1
MGG_08685T0,7093,302.5,0.02669,0.3319,0.004389,up_in_mst7,mst7,pmk1
MGG_10062T0,3304,307,0.07043,0.3387,0.004506,up_in_mst7,mst7,pmk1
MGG_03369T0,11676,310.3,0.04419,0.3433,0.004593,up_in_mst7,mst7,pmk1
MGG_17035T2,3391,311.9,0.08916,0.3446,0.004636,up_in_mst7,mst7,pmk1
MGG_16130T0,5287,318.5,0.165,0.3519,0.004813,up_in_mst7,mst7,pmk1
MGG_04935T0,1099,215.2,5.699,0.3519,0.00238,up_in_pmk1,mst7,pmk1
MGG_05988T0,1925,317.9,0.1084,0.3526,0.004797,up_in_mst7,mst7,pmk1
MGG_07775T0,10901,317.3,0.1192,0.3532,0.004778,up_in_mst7,mst7,pmk1
MGG_08546T0,6853,218.2,4.394,0.3533,0.002442,up_in_pmk1,mst7,pmk1
MGG_01790T0,3474,220.9,3.122,0.3535,0.002497,up_in_pmk1,mst7,pmk1
MGG_17741T0,3593,214.7,5.348,0.3544,0.00237,up_in_pmk1,mst7,pmk1
MGG_12983T0,8767,320.9,0.09009,0.3545,0.004875,up_in_mst7,mst7,pmk1
MGG_05452T0,1786,217.8,6.194,0.3558,0.002433,up_in_pmk1,mst7,pmk1
MGG_15765T0,8214,223,7.62,0.3558,0.00254,up_in_pmk1,mst7,pmk1
MGG_07411T0,10765,323.6,0.09059,0.356,0.004949,up_in_mst7,mst7,pmk1
MGG_16000T0,2666,220.9,5.534,0.3572,0.002497,up_in_pmk1,mst7,pmk1
MGG_17315T0,7848,323.5,0.1404,0.3577,0.004946,up_in_mst7,mst7,pmk1
MGG_10577T0,10028,225,2.667,0.3578,0.002582,up_in_pmk1,mst7,pmk1
MGG_16565T0,13148,325.9,0.02768,0.3586,0.005013,up_in_mst7,mst7,pmk1
MGG_17588T0,10435,328.8,0.07602,0.3623,0.005091,up_in_mst7,mst7,pmk1
MGG_03482T0,9261,334.4,0.07783,0.3636,0.005246,up_in_mst7,mst7,pmk1
MGG_05785T0,10125,335.4,0.06148,0.3637,0.005274,up_in_mst7,mst7,pmk1
