gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
1616,2.449,8.043e-11,0.001054,7.923e-8
9861,4.583,1.136e-10,0.00279,4.194e-7
13028,5.657,1.106e-10,0.003168,7.141e-7
12852,6.481,1.143e-10,0.003331,1.001e-6
9319,8.775,1.606e-10,0.005584,2.098e-6
3732,9.381,1.187e-10,0.005465,2.464e-6
2447,10.58,1.552e-10,0.006252,3.289e-6
6653,12.96,2.059e-10,0.008845,5.318e-6
9462,12.96,1.609e-10,0.007862,5.318e-6
4503,14.42,1.475e-10,0.009095,6.835e-6
9732,14.46,2.185e-10,0.008315,6.873e-6
15,14.59,1.807e-10,0.007793,7.028e-6
11115,16.7,1.68e-10,0.009859,9.631e-6
8823,18.49,1.91e-10,0.0116,1.22e-5
13051,19.75,2.806e-10,0.0126,1.42e-5
8397,22.2,2.902e-10,0.01547,1.861e-5
5351,22.58,2.207e-10,0.01514,1.935e-5
7035,25.51,2.323e-10,0.01892,2.559e-5
12472,26.94,2.44e-10,0.0203,2.899e-5
12880,28.25,2.511e-10,0.02148,3.229e-5
4630,30.17,2.914e-10,0.02376,3.75e-5
5533,30.98,2.579e-10,0.0241,3.985e-5
9528,33.24,2.238e-10,0.02705,4.675e-5
6450,35.75,3.021e-10,0.03056,5.512e-5
11846,38.47,3.9e-10,0.03463,6.506e-5
3777,39.19,2.692e-10,0.03472,6.784e-5
12999,45.69,5.313e-10,0.04724,9.585e-5
1399,47.72,5.72e-10,0.05021,1.056e-4
2779,48.99,4.367e-10,0.05142,1.121e-4
9607,48.99,3.772e-10,0.04971,1.121e-4
6149,50.07,4.873e-10,0.05051,1.177e-4
10107,50.82,2.875e-10,0.0506,1.217e-4
12782,51.65,4.933e-10,0.05088,1.262e-4
8725,52.02,5.905e-10,0.05017,1.282e-4
8157,53.67,5.448e-10,0.05228,1.375e-4
2256,55.68,5.221e-10,0.05516,1.492e-4
3685,55.78,5.779e-10,0.05389,1.498e-4
13091,56.12,4.691e-10,0.0532,1.519e-4
11346,58.46,5.767e-10,0.05677,1.664e-4
1327,59.4,5.6e-10,0.05736,1.724e-4
2634,61.7,3.652e-10,0.06092,1.877e-4
9626,62.23,4.449e-10,0.0606,1.913e-4
6075,62.56,4.088e-10,0.05991,1.936e-4
13168,62.93,3.532e-10,0.05931,1.961e-4
12443,65.27,5.752e-10,0.06291,2.127e-4
13133,65.61,3.734e-10,0.06227,2.152e-4
12365,67.73,6.051e-10,0.06542,2.31e-4
12282,71.06,4.118e-10,0.07125,2.57e-4
12128,71.94,5.299e-10,0.07173,2.641e-4
1573,72.06,6.294e-10,0.07055,2.651e-4
1221,72.47,6.17e-10,0.07006,2.685e-4
12895,73.65,8.517e-11,0.07121,2.783e-4
10075,75.5,6.546e-10,0.07383,2.94e-4
9443,81.95,7.242e-10,0.0869,3.526e-4
13171,84.58,6.492e-10,0.09151,3.782e-4
11744,84.99,1.068e-9,0.09085,3.823e-4
3155,85.9,6.257e-10,0.09138,3.914e-4
9613,88.18,6.697e-10,0.09517,4.148e-4
869,88.81,4.272e-10,0.09504,4.214e-4
