gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
7137,1421,0.207,0.1192,0.002947
1763,1422,0.3627,0.1191,0.002953
7941,1423,0.1141,0.1194,0.00297
2001,1426,0.58,0.1201,0.002997
9928,1427,0.4217,0.1202,0.003009
401,1428,0.2301,0.1202,0.003017
10899,1428,0.239,0.1199,0.003017
9976,1430,0.6389,0.1207,0.003047
11346,1433,0.2913,0.1214,0.003074
1140,1434,0.4211,0.1214,0.003083
12778,1434,2.382,0.121,0.003083
6138,1434,0.3703,0.1207,0.003083
6049,1434,0.4,0.1206,0.003089
728,1436,0.1825,0.1211,0.003112
13266,1437,0.4438,0.121,0.00312
11612,1437,0.2929,0.1208,0.003123
3185,1438,0.2147,0.1209,0.003135
1163,1441,0.384,0.1216,0.003162
6118,1441,0.4074,0.1215,0.003168
11800,1442,0.2779,0.1214,0.003174
9815,1444,0.527,0.122,0.0032
6647,1444,0.8314,0.1219,0.003206
11532,1445,0.2727,0.1218,0.003213
11442,1446,0.1989,0.1217,0.00322
5048,1446,0.2704,0.1217,0.003227
6276,1447,0.1557,0.1216,0.003236
3533,1450,0.5815,0.1228,0.003275
1399,1452,0.07308,0.123,0.00329
3266,1452,0.6045,0.1229,0.003296
8733,1453,0.2824,0.1228,0.003304
5886,1454,0.4131,0.1228,0.003313
5033,1454,0.617,0.1227,0.003318
3681,1455,0.9247,0.1229,0.003333
13265,1457,0.2647,0.1232,0.003351
5372,1462,0.2535,0.1253,0.003417
9213,1462,0.2262,0.125,0.003418
6335,1463,0.3636,0.1251,0.003432
3499,1464,0.2004,0.1251,0.003442
1700,1466,0.4335,0.1254,0.003459
7771,1467,0.319,0.1258,0.00348
5000,1468,0.2357,0.1256,0.003482
11133,1468,0.4243,0.1254,0.003486
8446,1471,0.3801,0.1263,0.003522
1323,1472,0.401,0.1265,0.003536
1291,1472,0.07911,0.1262,0.003537
740,1480,0.3624,0.1294,0.003637
8300,1480,0.1167,0.1293,0.003644
10113,1481,0.186,0.1291,0.003647
3328,1483,0.455,0.1297,0.003675
8662,1483,0.8214,0.1297,0.003684
142,1486,0.5459,0.1305,0.003716
565,1487,0.3499,0.1306,0.003731
3539,1490,0.2004,0.1316,0.003769
12541,1491,0.3528,0.1319,0.003786
8554,1491,0.4031,0.1316,0.003787
807,1494,0.5935,0.1324,0.00382
5133,1494,0.5323,0.1322,0.003824
1868,1494,0.3251,0.1319,0.003827
828,1496,0.5112,0.1324,0.00385
2169,1497,0.4551,0.1326,0.003867
12500,1500,0.1858,0.1333,0.003896
3584,1501,0.4424,0.1334,0.00391
734,1501,0.1237,0.1332,0.003914
11900,1503,0.2855,0.1338,0.003942
247,1507,0.1444,0.1354,0.003999
10859,1508,0.3101,0.1352,0.004003
6884,1509,0.2023,0.1355,0.004023
6320,1511,0.05359,0.136,0.004047
7695,1515,0.5187,0.1377,0.004108
1840,1515,0.3734,0.1374,0.004109
429,1516,0.2697,0.1376,0.004125
6033,1522,0.2796,0.1398,0.004201
3418,1522,0.562,0.1396,0.004205
9506,1526,0.2839,0.1411,0.004261
7496,1527,0.1561,0.1412,0.004278
4384,1527,0.2659,0.1409,0.004279
7018,1531,0.3465,0.1424,0.004335
5574,1532,0.3258,0.1423,0.004343
3641,1533,0.3508,0.1427,0.004365
3770,1534,0.2818,0.1428,0.004378
10883,1534,0.2886,0.1426,0.004383
4033,1536,0.5643,0.143,0.004406
8792,1538,0.5282,0.1434,0.004429
10320,1540,0.3764,0.1442,0.004464
7041,1542,0.2319,0.1447,0.004492
10726,1542,0.2645,0.1447,0.004501
5666,1543,0.7223,0.1445,0.004508
8417,1545,0.05997,0.1453,0.004542
6524,1546,0.466,0.1452,0.00455
7948,1546,0.2073,0.1449,0.004551
4766,1547,0.04044,0.1451,0.004569
3525,1548,0.3298,0.1452,0.004582
10110,1548,0.2346,0.1451,0.00459
5081,1553,0.3809,0.1471,0.004664
1818,1556,0.3296,0.1481,0.004707
10523,1557,0.3817,0.1484,0.00473
12654,1559,0.4502,0.1488,0.004753
3251,1561,0.2832,0.1495,0.004786
212,1563,0.4924,0.15,0.004814
4160,1564,0.4844,0.1505,0.00484
6586,1565,0.4523,0.1505,0.004851
8284,1566,0.766,0.1505,0.004862
12236,1567,0.4882,0.1509,0.004888
7369,1569,0.3597,0.1513,0.004912
4722,1569,0.2601,0.151,0.004914
13109,1570,0.2123,0.1511,0.00493
5085,1571,0.377,0.1512,0.004943
10462,1572,0.5827,0.1513,0.004956
11095,1572,0.1621,0.151,0.00496
12312,1573,0.4007,0.1512,0.004976
8275,1573,0.4031,0.1508,0.004976
1990,1575,0.5117,0.1517,0.005016
324,1575,0.3989,0.1514,0.005016
8469,1578,0.5049,0.1522,0.005056
9014,1579,0.3857,0.1522,0.005067
9610,1580,0.2863,0.1524,0.005085
9012,1580,0.3627,0.1524,0.005098
4391,1581,0.248,0.1523,0.005106
11810,1587,0.3294,0.1552,0.005212
