gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
3917,455.7,4.759,0.5424,0.009048
12777,456.3,62830000000,0.5412,0.00907
13249,457.1,3.749,0.5405,0.009099
11393,462.4,6.554,0.5489,0.009282
10323,462.6,3.257,0.547,0.00929
10279,462.8,2.619,0.5451,0.009299
12884,466.5,60480000000,0.5502,0.009428
3233,470.1,8.759,0.5552,0.009555
6060,470.5,1.84,0.5536,0.009569
3,471.8,21.23,0.5539,0.009616
5453,476.6,389263,0.5613,0.009786
9890,477.3,287.4,0.5604,0.009812
6627,479.3,101.2,0.5621,0.009884
7273,479.7,4.331,0.5605,0.009898
12926,481,43690000000,0.5608,0.009947
7411,483.4,7.166,0.5633,0.01003
10916,485.9,90.38,0.5659,0.01012
1223,486.7,55.01,0.5653,0.01015
7745,490.4,66.72,0.5703,0.01029
8901,492.3,5.539,0.5719,0.01036
3714,495.2,51.09,0.5753,0.01046
6256,496.6,44.23,0.5758,0.01051
10462,496.8,3,0.5738,0.01052
9382,497.7,43.11,0.5734,0.01056
1859,497.9,35960000000,0.5714,0.01056
11627,501.8,8.827,0.5768,0.01071
11734,502.2,19.76,0.5752,0.01072
13065,502.6,4.851,0.5738,0.01074
2187,503,32.72,0.5723,0.01075
6651,504.4,63.07,0.5727,0.0108
9247,505,6.54,0.5716,0.01082
9343,505,31.84,0.5694,0.01083
4243,505.7,26.88,0.5685,0.01085
4093,505.8,30.97,0.5665,0.01086
6286,505.8,21.86,0.5643,0.01086
3973,507.6,6.932,0.5656,0.01092
4114,508.5,31.91,0.5651,0.01096
4304,508.5,24.08,0.563,0.01096
1035,509.1,5.461,0.5619,0.01098
9291,509.9,4.911,0.5612,0.01101
3406,510.3,14.06,0.5599,0.01102
47,510.4,22.68,0.5581,0.01103
949,510.5,16.34,0.5561,0.01103
66,513.2,25.76,0.5591,0.01113
7546,513.9,24.34,0.5583,0.01116
7871,517.6,7.133,0.5632,0.0113
5975,519.8,2.38,0.5652,0.01138
6308,519.8,2.041,0.5632,0.01138
5312,521.4,20.55,0.564,0.01144
45,521.4,12.8,0.562,0.01145
3023,523.8,18.53,0.5643,0.01153
2864,525.7,15.29,0.5658,0.01161
8482,526.1,17.11,0.5645,0.01162
2430,526.2,21.63,0.5626,0.01163
10190,526.6,21.74,0.5613,0.01164
8776,526.6,1.945,0.5594,0.01165
1319,527.9,2.914,0.5597,0.01169
10516,529.6,2.684,0.5608,0.01176
1085,530,15.5,0.5596,0.01177
10260,536,15.02,0.5687,0.01201
3789,537,14.18,0.5684,0.01205
1218,537.2,4.766,0.5669,0.01206
1895,537.8,13.11,0.5658,0.01208
