gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
8371,1,3.349e-12,7.515e-5,5.647e-9
12196,2,5.383e-12,2.97e-4,4.464e-8
12101,4.472,3.342e-11,0.001748,3.94e-7
1200,7.746,4.972e-11,0.005159,1.551e-6
4145,11.83,6.22e-11,0.01141,4.287e-6
13001,12.49,6.035e-11,0.01081,4.872e-6
12913,18.33,7.653e-11,0.02272,1.195e-5
12975,22.23,1.096e-10,0.03102,1.865e-5
13071,24,1.177e-10,0.03289,2.225e-5
2090,24.49,1.17e-10,0.03102,2.331e-5
12770,27.71,0.1687,0.03739,3.091e-5
10854,28,1.404e-10,0.03509,3.165e-5
12935,28.28,1.343e-10,0.03315,3.238e-5
7139,39.47,0.006734,0.06553,6.894e-5
13024,41.16,1.707e-10,0.06721,7.576e-5
10637,42.9,2.161e-10,0.06916,8.315e-5
12993,43.13,1.875e-10,0.06588,8.417e-5
12927,45.17,0.08828,0.06903,9.338e-5
3890,47.18,2.416e-10,0.07213,1.03e-4
12898,48.47,2.014e-10,0.07279,1.094e-4
5771,50.89,2.345e-10,0.07734,1.221e-4
12852,54.77,0.08413,0.08702,1.439e-4
4248,54.99,0.04466,0.08398,1.452e-4
4585,56.75,0.03415,0.08633,1.557e-4
12856,57.72,0.02475,0.08611,1.618e-4
12844,58.65,3.174e-10,0.08579,1.676e-4
13020,59.06,0.0131,0.0839,1.702e-4
12804,61.16,3.029e-10,0.08745,1.84e-4
1481,61.97,3.3e-10,0.08696,1.895e-4
12981,62.99,3.192e-10,0.08719,1.966e-4
13065,67.69,3.55e-10,0.099030000000000007,2.307e-4
12921,67.97,2.983e-10,0.09682,2.328e-4
13021,73.42,3.918e-10,0.1114,2.763e-4
8063,73.76,0.08416,0.1093,2.792e-4
13002,75.63,4.068e-10,0.1122,2.952e-4
12817,76.29,0.04225,0.1112,3.009e-4
669,78.66,3.995e-10,0.1158,3.221e-4
12971,79.15,4.132e-10,0.1143,3.265e-4
11770,79.95,5.486e-6,0.1139,3.339e-4
12786,81.03,3.704e-10,0.1144,3.44e-4
10875,87.31,0.06339,0.1317,4.058e-4
1406,92.47,0.1069,0.146,4.607e-4
3862,92.5,5.214e-10,0.1427,4.61e-4
1517,92.63,5.113e-10,0.1399,4.625e-4
4041,93.89,5.243e-10,0.1409,4.765e-4
6464,94.02,0.006762,0.1383,4.78e-4
1597,97.6,4.872e-10,0.1469,5.19e-4
6319,98.17,0.1001,0.1458,5.258e-4
12828,98.29,0.02258,0.1432,5.271e-4
1526,104.5,6.089e-10,0.1606,6.035e-4
8519,104.6,0.04166,0.1579,6.05e-4
12838,105.3,6.229e-10,0.1571,6.141e-4
12963,108.9,0.06513,0.1659,6.607e-4
7754,109.7,6.091e-10,0.1655,6.717e-4
12759,111.4,0.02047,0.168,6.944e-4
6183,115.7,6.957e-10,0.1794,7.55e-4
2369,120.6,7.297e-10,0.1907,8.168e-4
3771,121.3,0.01235,0.1895,8.259e-4
8072,121.7,6.844e-10,0.1873,8.306e-4
13033,123.1,0.06661,0.1881,8.482e-4
7298,123.2,0.005715,0.1855,8.501e-4
4249,124,7.734e-10,0.1846,8.602e-4
1285,124.4,6.649e-10,0.1828,8.655e-4
2385,126.5,7.335e-10,0.1858,8.936e-4
6960,126.5,0.6715,0.183,8.938e-4
10190,126.5,7.792e-10,0.1802,8.938e-4
12884,128.8,0.02628,0.1835,9.237e-4
9837,129.9,0.02504,0.1839,9.398e-4
12887,130.4,0.02725,0.1824,9.456e-4
13159,130.4,7.416e-10,0.1799,9.466e-4
8751,132.9,8.827e-10,0.1838,9.805e-4
9282,137.9,9.294e-10,0.1943,0.001051
13015,141.5,0.08696,0.2009,0.001102
1175,150.2,9.814e-10,0.2216,0.001232
2568,152.6,0.007234,0.2252,0.001269
8375,158.7,0.01429,0.239,0.001365
2150,159.2,1.086e-9,0.2372,0.001372
10309,161.6,0.2267,0.2405,0.00141
2911,163.5,0.01231,0.2427,0.001441
12933,163.6,0.4097,0.24,0.001443
615,166,1.049e-9,0.2436,0.001483
2735,166.4,0.05522,0.2416,0.001489
12896,168.2,0.07256,0.2436,0.001519
11259,169.7,0.04957,0.2445,0.001543
13108,170.7,0.04667,0.2442,0.00156
10639,170.9,1.212e-9,0.2418,0.001563
8030,173.4,1.241e-9,0.2456,0.001605
11848,174.1,1.212e-9,0.2447,0.001618
3560,174.3,0.06174,0.2424,0.001621
12760,174.5,0.05094,0.2403,0.001625
11605,175.8,0.01078,0.2409,0.001647
6258,175.9,0.0747,0.2385,0.001649
12763,179.5,0.1511,0.2448,0.001711
8195,183.1,1.177e-9,0.2512,0.001774
12847,184.7,0.05721,0.2526,0.001803
4846,185.2,1.151e-9,0.2512,0.001813
1105,185.5,0.002304,0.2493,0.001817
10857,186.7,1.336e-9,0.2498,0.001839
8700,187.9,1.345e-9,0.25,0.0018600000000000001
8005,189.1,1.121e-9,0.2505,0.001882
5662,190.7,0.08744,0.2519,0.001912
869,191,1.396e-9,0.25,0.001916
13252,196.7,0.6385,0.2613,0.002023
6730,199.2,1.47e-9,0.2649,0.00207
912,201.1,1.375e-9,0.2669,0.002106
11110,203.5,1.515e-9,0.2701,0.002152
4456,203.5,1.452e-9,0.2676,0.002152
9581,203.7,1.524e-9,0.2655,0.002155
3624,208.4,1.617e-9,0.2743,0.002247
3107,211.7,1.593e-9,0.2797,0.002312
12834,213.9,0.1444,0.2824,0.002356
13022,214.3,0.193,0.2808,0.002364
4375,215.5,0.01892,0.2811,0.002387
3569,219.7,1.745e-9,0.2886,0.002472
12727,221.9,0.1283,0.2912,0.002517
8581,222.7,1.637e-9,0.2907,0.002534
13048,224,0.1087,0.2913,0.002561
1375,224.5,1.714e-9,0.2898,0.00257
3762,229.7,0.02946,0.2997,0.00268
9202,229.8,1.837e-9,0.2974,0.002682
622,230,1.781e-9,0.2954,0.002686
10012,230.7,0.07401,0.2946,0.002701
11078,235.1,0.1562,0.3023,0.002794
9521,236.1,0.175,0.3022,0.002816
2375,241.4,1.787e-9,0.312,0.002931
2589,245,1.841e-9,0.3178,0.003009
11090,245.8,0.4389,0.3173,0.003028
3345,250.6,1.979e-9,0.3258,0.003134
1248,250.8,2.093e-9,0.3237,0.003138
12885,251.9,0.07183,0.3238,0.003163
1015,252,1.969e-9,0.3217,0.003167
11440,252.2,2.093e-9,0.3196,0.00317
13089,254.4,0.4595,0.3223,0.003221
10111,255.4,0.02178,0.3221,0.003244
9188,256.4,2.214e-9,0.322,0.003267
13038,257,0.1474,0.321,0.00328
4164,267,2.379e-9,0.3411,0.003511
4019,271.4,2.425e-9,0.3487,0.003616
6608,272.5,0.1389,0.3487,0.003642
9523,273,0.1196,0.3474,0.003655
8300,273.2,2.001e-9,0.3453,0.003659
6494,273.2,2.263e-9,0.3429,0.003659
