target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
MGG_04365T0,6.334233267669996e-62,6.43241388331888e-58,3.221415324388202,0.19399417355453424,7.505713378944129,1.9333860797926452,0.0018060257176583272,0.054644583342001785,0.02109991935427279,0.054644583342001785
MGG_12247T0,4.224170004832434e-60,2.144822319953668e-56,4.909127016641421,0.30021962679584474,8.798383439993275,5.116216948740835,0.0018693177037343378,0.1333284187664201,0.019257498770502802,0.1333284187664201
MGG_06868T0,2.9286216932924852e-55,9.913384431795062e-52,2.2480754176038764,0.1435733922830509,8.842708943888164,1.0854075911182473,2.106778452644817e-4,0.03070930061222974,0.019305613376703765,0.03070930061222974
MGG_08354T0,5.072918796078886e-55,1.2878872593545272e-51,7.2065875618104025,0.46127950383005367,8.716259883078447,9.852092875034225,0.014588900865940226,0.30457927011461045,0.019185308805633856,0.30457927011461045
MGG_08353T0,2.706935268037009e-46,5.4977855293831656e-43,3.1693459750583326,0.22186245354832465,5.137377190909555,1.7631551868550548,0.01622861060939359,0.05760581183233016,0.03856495966379479,0.05760581183233016
MGG_05907T0,1.8357869522941693e-42,3.107069416757882e-39,4.586857531231072,0.33586317897992046,7.1436547964935055,4.164695772600181,0.00831784920929007,0.16088826328245698,0.023033242730831543,0.16088826328245698
MGG_05028T0,1.589834457862997e-41,2.3063955599426766e-38,7.6216556238913205,0.5646180374845521,6.922119379353833,11.653724576497954,0.05636884354418959,0.4218214488351709,0.024335286130635746,0.4218214488351709
MGG_12906T0,7.104158700411817e-39,9.017841450335251e-36,4.512180686562672,0.3459862186644601,8.985177321774788,4.2835484864250715,0.0014859007925063607,0.17807379446609103,0.01950427257247311,0.17807379446609103
MGG_09351T0,4.809971068865352e-38,5.427250689369738e-35,1.9139543679722282,0.14842744023269977,6.16549843325398,1.2267011936337548,0.0031068937980376935,0.02555913059885694,0.029939163723009785,0.029939163723009785
MGG_17542T0,6.042677687298773e-35,6.136339191451904e-32,4.310824966594635,0.34954573526097354,5.191294635049783,3.359626805584372,0.03738626009149478,0.14588707146720706,0.03810327637736623,0.14588707146720706
MGG_14244T0,1.4286919416612363e-34,1.3189424243245323e-31,3.6254827559470044,0.29564085022313136,8.360161503604239,2.4619922899941815,0.0011461242675337526,0.12995914421345023,0.01912604508687867,0.12995914421345023
MGG_04732T0,4.777603902406102e-31,4.043047302411163e-28,2.528170753537123,0.21818394682814324,5.67903307348064,1.166055418725153,0.006751383789173392,0.06465496819108564,0.03405204942443223,0.06465496819108564
MGG_03439T0,2.1391128665275457e-30,1.6709762430451713e-27,3.1686498936075687,0.2765399063268466,9.070218812147628,1.9346911196149754,3.133038435730055e-4,0.11439817584331859,0.019655366333852294,0.11439817584331859
MGG_14179T0,1.0800191422896863e-29,7.83399599282269e-27,6.437548274159152,0.5688344168174808,7.582298108450469,8.637862177385152,0.03607804437196448,0.44928084626216064,0.02076731801990559,0.44928084626216064
