gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
10066,5313,1.317,1.033,0.5473
1930,5313,2.318,1.033,0.5474
527,5313,0.9369,1.033,0.5474
9070,5314,0.9119,1.033,0.5474
209,5315,0.6105,1.033,0.5476
6249,5315,1.007,1.033,0.5476
5747,5315,0.9045,1.033,0.5477
10750,5316,0.7452,1.033,0.5479
6602,5316,0.877,1.033,0.548
306,5317,1.177,1.034,0.5481
10987,5317,0.5335,1.033,0.5481
3385,5317,0.9076,1.033,0.5482
12585,5317,0.513,1.033,0.5482
3708,5317,1.009,1.033,0.5482
6788,5318,1.043,1.033,0.5483
2128,5318,7.664,1.033,0.5485
10035,5319,0.8592,1.033,0.5485
9298,5319,0.9672,1.033,0.5486
4485,5319,0.8979,1.033,0.5486
9522,5319,0.9331,1.033,0.5486
9193,5320,1.498,1.033,0.5488
5634,5320,1.045,1.033,0.5488
2078,5320,0.8125,1.033,0.5489
2729,5321,0.9003,1.033,0.549
2380,5321,0.9808,1.033,0.5492
11480,5322,1.339,1.034,0.5493
1501,5322,0.8955,1.033,0.5494
5215,5322,2.988,1.033,0.5494
10989,5323,0.7824,1.033,0.5494
9481,5323,0.7715,1.033,0.5495
9047,5323,1.341,1.033,0.5495
3936,5324,0.9141,1.033,0.5496
1867,5324,0.9589,1.033,0.5498
5669,5325,1.068,1.033,0.54990000000000006
4940,5325,1.595,1.034,0.55
9823,5326,0.8831,1.034,0.5501
3078,5326,0.8617,1.034,0.5503
2399,5327,1.069,1.034,0.5503
655,5327,1.007,1.034,0.5504
7142,5327,1.148,1.033,0.5504
6399,5327,1.305,1.033,0.5504
7850,5327,1.164,1.033,0.5505
8542,5327,0.9389,1.033,0.5505
78,5329,0.923,1.034,0.5507
12717,5329,0.9982,1.034,0.5508
1748,5329,1.22,1.034,0.5509
7230,5330,0.8855,1.034,0.551
9052,5330,0.918,1.034,0.5511
9814,5330,0.8198,1.034,0.5511
1324,5331,1.036,1.034,0.5512
3282,5332,1.578,1.034,0.5514
11469,5332,0.9461,1.034,0.5514
9555,5333,2.775,1.034,0.5517
10013,5333,0.9451,1.034,0.5518
5916,5334,1.568,1.034,0.552
10020,5335,0.9122,1.035,0.5522
4868,5336,0.9804,1.035,0.5523
1334,5336,1.191,1.035,0.5524
619,5336,0.8951,1.035,0.5524
7301,5337,1.073,1.035,0.5526
5091,5337,1.288,1.034,0.5526
5266,5337,1.001,1.035,0.5527
6992,5338,1.032,1.035,0.5528
796,5338,0.9189,1.035,0.5529
5873,5338,3.574,1.034,0.5529
2012,5338,1.056,1.034,0.5529
2632,5339,1.217,1.034,0.553
1816,5339,0.9291,1.034,0.5531
10433,5340,0.9131,1.034,0.5532
6901,5340,0.8942,1.034,0.5532
1627,5340,1.179,1.034,0.5533
2244,5341,0.9647,1.035,0.5536
4470,5342,0.8653,1.035,0.5536
7862,5342,1.109,1.035,0.5537
2051,5342,1.322,1.034,0.5537
12151,5342,0.989,1.034,0.5537
8904,5342,1.037,1.034,0.5537
8944,5342,2.079,1.034,0.5538
12605,5342,1.8,1.034,0.5538
12612,5342,0.8311,1.034,0.5538
9075,5343,1.264,1.034,0.554
10411,5343,1.286,1.034,0.554
280,5344,1.112,1.034,0.5542
4008,5344,1.058,1.034,0.5543
7530,5346,1.799,1.035,0.5545
10074,5346,1.1,1.035,0.5546
216,5346,1.42,1.035,0.5547
10973,5347,0.8412,1.035,0.5548
637,5347,1.529,1.035,0.5549
7120,5347,1.943,1.035,0.5549
11342,5347,0.9486,1.034,0.5549
558,5347,1.069,1.034,0.5549
7755,5348,0.8813,1.034,0.555
9684,5348,0.979,1.034,0.5551
9777,5349,3.357,1.034,0.5552
7927,5349,0.9182,1.034,0.5553
12477,5349,1.077,1.034,0.5553
9641,5350,0.9566,1.034,0.5554
896,5351,10.56,1.035,0.5556
3074,5351,0.8183,1.035,0.5557
7626,5351,0.8388,1.035,0.5558
901,5352,1.33,1.035,0.5559
3941,5352,6.474,1.035,0.556
10917,5352,0.9176,1.035,0.5561
2381,5353,0.8493,1.035,0.5561
9914,5354,0.9225,1.035,0.5563
2242,5354,2.97,1.035,0.5563
4604,5354,0.8958,1.035,0.5564
11919,5354,0.8844,1.035,0.5565
3149,5355,0.9431,1.035,0.5565
6278,5355,0.7835,1.035,0.5567
9044,5355,1.121,1.035,0.5567
8839,5355,1.114,1.035,0.5567
2845,5356,1.001,1.035,0.5569
7228,5357,0.9618,1.035,0.557
792,5357,1.044,1.035,0.5571
10083,5357,0.9674,1.035,0.5571
1747,5358,1.056,1.035,0.5572
9189,5358,0.8779,1.035,0.5573
719,5358,1.623,1.035,0.5573
9407,5359,1.141,1.035,0.5574
2373,5359,4.532,1.035,0.5574
6931,5359,1.108,1.035,0.5575
520,5359,1.017,1.035,0.5575
2388,5359,0.8113,1.034,0.5575
984,5359,1.012,1.034,0.5575
4124,5360,0.8463,1.034,0.5577
7011,5360,0.8764,1.034,0.5577
5806,5361,1.334,1.034,0.5579
7099,5361,0.6959,1.034,0.5579
2236,5361,2.181,1.034,0.558
3121,5361,1.507,1.034,0.558
8193,5361,0.8661,1.034,0.558
10119,5362,1.117,1.034,0.5581
6180,5363,1.308,1.034,0.5583
11107,5363,1.682,1.034,0.5584
10058,5363,1.671,1.034,0.5584
2274,5363,0.7762,1.034,0.5584
5336,5363,1.036,1.034,0.5584
6940,5363,0.904,1.034,0.5584
3212,5364,0.9268,1.034,0.5586
9029,5364,0.8849,1.034,0.5586
6014,5366,1.065,1.034,0.5589
7483,5367,0.8762,1.035,0.5593
11762,5367,1.48,1.035,0.5593
421,5367,0.9215,1.035,0.5593
9012,5368,0.906,1.035,0.5595
9165,5369,1.022,1.035,0.5597
9230,5369,1.128,1.035,0.5597
2290,5369,0.9415,1.035,0.5598
3188,5369,0.8519,1.035,0.5598
9120,5371,0.8807,1.035,0.5601
8852,5371,1.008,1.035,0.5601
2398,5371,1.312,1.035,0.5602
9018,5372,1.313,1.035,0.5603
11593,5372,0.9003,1.035,0.5603
11933,5372,0.8615,1.035,0.5604
657,5373,0.9149,1.035,0.5606
11775,5374,2.186,1.036,0.5608
11267,5374,1.24,1.036,0.5609
11801,5374,1.02,1.035,0.5609
2286,5374,1.3,1.035,0.5609
9121,5375,3.527,1.035,0.561
3709,5375,1.051,1.035,0.5611
5069,5376,1.436,1.035,0.5612
3845,5376,1.222,1.035,0.5612
5640,5377,1.073,1.036,0.5615
1661,5377,1.172,1.036,0.5615
4523,5377,1.159,1.035,0.5615
10099,5378,1.015,1.036,0.5616
4907,5378,0.8329,1.035,0.5617
9821,5378,1.122,1.035,0.5617
4413,5378,0.7236,1.035,0.5618
10068,5378,0.9123,1.035,0.5618
10517,5379,0.8754,1.035,0.5619
11688,5379,0.8536,1.035,0.562
8597,5380,0.9906,1.035,0.5621
7186,5380,0.8875,1.035,0.5621
6902,5380,0.8657,1.035,0.5622
3108,5380,1.059,1.035,0.5622
8995,5381,1.533,1.035,0.5623
5385,5381,0.9168,1.035,0.5624
7851,5381,1.225,1.035,0.5624
8651,5381,0.967,1.035,0.5624
7110,5381,1.002,1.035,0.5624
7991,5382,1.708,1.035,0.5626
4673,5383,0.978,1.035,0.5628
6393,5383,1.588,1.035,0.5628
2423,5383,3.518,1.035,0.5628
9388,5384,0.9097,1.035,0.5629
501,5384,1.179,1.035,0.563
4291,5384,0.8701,1.035,0.5631
4344,5386,0.8431,1.036,0.5634
7010,5386,0.8026,1.036,0.5635
7430,5387,0.7387,1.036,0.5636
11986,5387,1.21,1.035,0.5636
4373,5387,0.8852,1.035,0.5637
6106,5388,0.9114,1.036,0.5638
7753,5388,1.047,1.035,0.5639
6204,5388,1.624,1.035,0.5639
2032,5388,1.264,1.035,0.5639
3198,5389,0.7315,1.035,0.564
2465,5389,1.878,1.035,0.564
11956,5389,1.189,1.035,0.5641
6974,5389,0.9307,1.035,0.5642
4538,5390,0.9639,1.035,0.5643
4067,5390,1.187,1.035,0.5643
1042,5390,0.9165,1.035,0.5644
6950,5390,2.076,1.035,0.5644
3919,5391,1.204,1.035,0.5645
11244,5391,0.832,1.035,0.5646
5097,5393,1.252,1.036,0.565
7792,5393,0.9037,1.036,0.5651
11383,5394,1.319,1.036,0.5652
2121,5394,1.213,1.036,0.5652
5877,5394,1.334,1.036,0.5653
11321,5394,1.553,1.036,0.5653
11758,5395,0.8743,1.036,0.5654
12168,5395,1.107,1.035,0.5654
7073,5395,3.984,1.035,0.5654
10255,5395,1.079,1.035,0.5655
695,5396,0.9376,1.035,0.5656
6427,5397,1.031,1.036,0.5658
3604,5397,1.031,1.035,0.5658
2669,5398,1.054,1.036,0.566
7039,5398,1.215,1.036,0.5661
10396,5398,1.384,1.036,0.5661
1740,5399,0.8223,1.036,0.5662
10105,5399,0.9438,1.036,0.5663
624,5399,1.029,1.036,0.5664
8162,5399,1.674,1.036,0.5664
9592,5399,3.995,1.036,0.5664
12038,5400,1.221,1.035,0.5664
7899,5400,1.076,1.035,0.5664
3500,5400,1.004,1.035,0.5665
11834,5400,2.432,1.035,0.5666
12250,5401,1.139,1.035,0.5667
1417,5401,0.8804,1.035,0.5667
8004,5401,1.108,1.035,0.5668
2030,5401,1.632,1.035,0.5668
3660,5401,0.834,1.035,0.5668
10290,5401,12.78,1.035,0.5668
9100,5401,0.973,1.035,0.5668
7234,5401,1.149,1.035,0.5669
10230,5402,1.158,1.035,0.5669
9328,5402,0.8264,1.035,0.567
10435,5402,1.432,1.034,0.567
4001,5402,1.723,1.034,0.567
3695,5402,0.8768,1.034,0.5671
7951,5402,0.6973,1.034,0.5671
12649,5402,1.421,1.034,0.5671
2318,5403,0.9101,1.034,0.5671
12644,5403,0.9926,1.034,0.5671
12739,5403,1.328,1.034,0.5672
5154,5403,0.8384,1.034,0.5672
1713,5403,1.164,1.034,0.5673
12853,5404,4.278,1.034,0.5673
4717,5404,1.097,1.033,0.5673
10486,5404,0.917,1.034,0.5675
11701,5405,3.066,1.034,0.5677
12788,5406,2.885,1.034,0.5679
7733,5407,1.435,1.034,0.5681
7746,5408,0.9101,1.034,0.5683
12186,5408,2.727,1.034,0.5683
7024,5408,0.9278,1.034,0.5683
4543,5408,1.205,1.034,0.5683
1167,5408,0.9354,1.034,0.5684
5889,5408,1.134,1.034,0.5684
11260,5409,0.9268,1.034,0.5685
6319,5409,1.805,1.034,0.5685
11275,5410,0.8933,1.034,0.5687
8401,5410,1.048,1.034,0.5688
12579,5411,0.9534,1.034,0.5689
11205,5411,1.094,1.034,0.5689
10813,5411,0.9177,1.034,0.569
8507,5411,1.182,1.034,0.569
756,5412,0.8994,1.034,0.5691
10918,5412,0.9978,1.034,0.5691
4511,5413,0.7951,1.034,0.5693
10892,5413,1.209,1.034,0.5695
10005,5413,2.595,1.034,0.5695
4874,5414,1.079,1.034,0.5696
2172,5414,1.231,1.034,0.5696
9675,5414,1.223,1.034,0.5697
9639,5414,1.277,1.034,0.5697
12297,5415,1.396,1.034,0.5698
8918,5415,1.008,1.034,0.5698
11727,5415,1.245,1.034,0.5698
7741,5417,1.132,1.034,0.5702
3186,5417,1.01,1.034,0.5702
266,5417,1.007,1.034,0.5703
11871,5417,1.2,1.034,0.5703
8481,5418,0.9848,1.034,0.5705
2170,5419,1.173,1.034,0.5706
6969,5419,0.948,1.034,0.5707
6579,5419,0.9737,1.034,0.5708
1864,5419,1.686,1.034,0.5708
8474,5421,1.318,1.035,0.5711
9294,5422,0.8701,1.035,0.5713
8947,5422,1.057,1.035,0.5714
3627,5423,0.5724,1.035,0.5716
5823,5423,1.361,1.035,0.5716
10473,5425,0.8599,1.036,0.572
464,5425,1.537,1.035,0.572
12731,5425,1.016,1.036,0.5721
5394,5426,0.8809,1.035,0.5722
12383,5426,2.235,1.036,0.5723
497,5427,1.158,1.036,0.5726
843,5427,1.011,1.036,0.5726
5359,5428,1.024,1.036,0.5727
1372,5428,0.6216,1.036,0.5727
10924,5428,2.069,1.036,0.5727
6584,5428,1.237,1.036,0.5727
3570,5428,0.8547,1.035,0.5728
12306,5429,0.7046,1.035,0.5728
3581,5429,0.9461,1.035,0.5728
4880,5429,1.628,1.035,0.5729
6287,5430,1.574,1.035,0.5731
4929,5430,1.156,1.035,0.5732
7693,5430,1.266,1.035,0.5732
12390,5430,0.9771,1.035,0.5732
289,5431,0.9157,1.035,0.5733
7582,5431,1.005,1.035,0.5734
9401,5432,0.5468,1.036,0.5736
1635,5433,1.024,1.036,0.5737
444,5433,1.048,1.035,0.5737
5982,5434,1.021,1.036,0.5739
3104,5434,1.113,1.036,0.574
8121,5435,1.545,1.036,0.5742
9272,5435,0.8483,1.036,0.5742
5430,5435,0.873,1.036,0.5742
9554,5435,1.401,1.036,0.5742
10023,5435,1.421,1.035,0.5742
6208,5435,1.185,1.035,0.5743
10705,5436,0.5884,1.035,0.5744
9764,5436,0.8981,1.035,0.5744
9962,5436,1.135,1.035,0.5744
6054,5436,2.465,1.035,0.5745
10668,5436,0.8867,1.035,0.5745
12745,5436,1.375,1.035,0.5745
576,5436,1.201,1.035,0.5745
1198,5437,0.8496,1.035,0.5746
8693,5437,1.283,1.035,0.5747
3215,5437,1.876,1.035,0.5747
192,5438,1.469,1.035,0.5748
7736,5438,1.199,1.035,0.5748
895,5439,1.004,1.035,0.5751
804,5439,1.239,1.035,0.5751
8018,5439,0.9148,1.035,0.5752
3976,5441,1.316,1.035,0.5754
9149,5441,0.9052,1.035,0.5755
