gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
2135,4916,1.202,1.059,0.4576
7131,4918,1.363,1.06,0.4579
8553,4918,0.6846,1.06,0.4579
10547,4918,0.7056,1.06,0.458
5493,4919,0.7681,1.06,0.4581
5739,4919,1.324e-8,1.06,0.4583
6513,4920,0.6228,1.06,0.4583
2126,4920,0.6224,1.06,0.4583
194,4921,0.6448,1.06,0.4585
7122,4921,0.744,1.06,0.4587
11511,4921,0.6058,1.06,0.4587
9972,4922,0.6509,1.06,0.4588
3189,4922,1.914,1.06,0.4589
6701,4922,1.486,1.06,0.4589
10779,4922,1.628,1.06,0.4589
8239,4922,0.7267,1.06,0.459
11437,4923,0.7889,1.06,0.459
9018,4923,0.7616,1.06,0.4591
8084,4924,0.7627,1.06,0.4592
2517,4924,0.8862,1.059,0.4592
12392,4924,1.025,1.059,0.4592
1397,4924,0.7449,1.059,0.4594
7099,4924,1.437,1.059,0.4594
7564,4924,0.693,1.059,0.4594
10276,4925,0.7774,1.059,0.4594
462,4925,0.7407,1.059,0.4595
2552,4925,0.9681,1.059,0.4595
2600,4925,0.68,1.059,0.4596
12747,4926,0.663,1.059,0.4597
12178,4926,0.7364,1.059,0.4597
817,4926,0.76,1.059,0.4598
7063,4927,0.7723,1.059,0.4599
12201,4927,1.256,1.059,0.4601
8665,4927,0.7505,1.059,0.4601
8496,4927,0.8825,1.059,0.4601
1422,4928,0.6808,1.059,0.4603
10860,4928,0.912,1.059,0.4603
4607,4929,1.734,1.059,0.4604
4945,4929,0.7047,1.059,0.4604
2476,4929,1.234,1.059,0.4605
11483,4929,0.7727,1.059,0.4606
8028,4930,0.7419,1.059,0.4606
8465,4930,0.7745,1.058,0.4606
7973,4930,2.359,1.058,0.4607
4345,4931,0.7075,1.059,0.4608
12053,4931,0.7903,1.058,0.4608
10427,4932,0.7474,1.059,0.4611
1106,4932,0.9661,1.059,0.4612
3453,4932,0.8732,1.059,0.4612
2577,4934,0.9996,1.059,0.4615
9954,4934,2.164e-9,1.059,0.4617
6961,4936,1.097,1.06,0.4621
9056,4937,2.695e-9,1.06,0.4623
9622,4937,0.9817,1.06,0.4623
11004,4938,0.6381,1.061,0.4625
