gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
12847,2.449,7.634e-11,0.001054,7.923e-8
5644,7.746,0.002314,0.01032,1.551e-6
13180,8.485,2.772e-10,0.008582,1.935e-6
13195,9.487,2.772e-10,0.008422,2.532e-6
8371,11.22,0.001009,0.01007,3.783e-6
9137,12.49,4.518e-10,0.01081,4.872e-6
739,15.43,7.266e-10,0.01521,8.002e-6
6242,17.97,1.207e-9,0.01899,1.142e-5
12288,19.49,1.311e-9,0.02038,1.378e-5
6561,21.42,0.003772,0.0228,1.714e-5
8471,21.98,2.049e-9,0.02198,1.817e-5
13022,22.54,0.01831,0.02136,1.926e-5
1310,24.33,0.00525,0.0235,2.296e-5
8794,24.43,0.08934,0.02203,2.318e-5
6048,24.49,2.352e-9,0.02068,2.331e-5
1082,26,2.632e-9,0.02222,2.672e-5
13087,27.06,0.01482,0.02291,2.926e-5
11770,28.5,3.366e-9,0.02435,3.294e-5
13268,31.3,0.01482,0.02857,4.079e-5
2911,32,4.323e-9,0.02853,4.288e-5
1664,36,5.304e-9,0.03548,5.6e-5
701,38.99,6.57e-9,0.04055,6.705e-5
9282,40.5,0.01503,0.04226,7.305e-5
292,41.99,7.218e-9,0.04394,7.924e-5
1895,42.99,0.01288,0.04448,8.356e-5
4249,44.5,7.944e-9,0.04622,9.03e-5
5783,46.48,9.357e-9,0.04907,9.957e-5
8195,49.15,0.004674,0.05366,1.129e-4
8374,49.17,0.01611,0.05185,1.13e-4
253,50.99,1.93e-8,0.05437,1.226e-4
11797,51.49,0.01259,0.05378,1.253e-4
13072,51.99,2.83e-8,0.05324,1.28e-4
13073,52.99,2.83e-8,0.05388,1.336e-4
13078,53.99,2.83e-8,0.05453,1.393e-4
13081,54.99,2.83e-8,0.05519,1.452e-4
13082,55.99,2.83e-8,0.05586,1.511e-4
13084,56.99,2.83e-8,0.05654,1.572e-4
12520,57.92,0.004986,0.05708,1.63e-4
13085,57.99,2.83e-8,0.05577,1.634e-4
13097,58.99,2.83e-8,0.05649,1.698e-4
13101,59.99,2.83e-8,0.05722,1.763e-4
13102,60.99,2.83e-8,0.05796,1.829e-4
13103,61.99,2.83e-8,0.0587,1.897e-4
13113,62.99,2.83e-8,0.05945,1.966e-4
13115,63.99,2.83e-8,0.0602,2.036e-4
13116,64.99,2.83e-8,0.06096,2.107e-4
13117,65.99,2.83e-8,0.06173,2.18e-4
13119,66.99,2.83e-8,0.0625,2.254e-4
13120,67.99,2.83e-8,0.06328,2.33e-4
13121,68.99,2.83e-8,0.06406,2.407e-4
13122,69.99,2.83e-8,0.06485,2.485e-4
13124,70.99,2.83e-8,0.06564,2.565e-4
13138,71.99,2.83e-8,0.06643,2.646e-4
13141,72.99,2.83e-8,0.06723,2.728e-4
11951,73.05,0.007116,0.06612,2.733e-4
4231,73.32,0.008087,0.06548,2.755e-4
13151,73.99,2.83e-8,0.06564,2.812e-4
13152,74.99,2.83e-8,0.06646,2.897e-4
12144,75.73,0.005116,0.06677,2.96e-4
13156,75.99,2.83e-8,0.06617,2.983e-4
13157,76.99,2.83e-8,0.067,3.071e-4
13161,77.99,2.83e-8,0.06783,3.16e-4
8052,78.74,2.682,0.06818,3.228e-4
13162,78.99,2.83e-8,0.06759,3.251e-4
255,79.66,0.01148,0.0678,3.312e-4
13163,79.99,2.83e-8,0.0674,3.343e-4
13166,80.99,2.83e-8,0.06825,3.436e-4
13172,81.99,2.83e-8,0.0691,3.531e-4
13178,82.99,2.83e-8,0.06995,3.627e-4
13182,83.99,2.83e-8,0.0708,3.724e-4
11304,84.08,0.1319,0.06997,3.733e-4
9956,84.11,0.03952,0.06904,3.736e-4
13187,84.99,2.83e-8,0.0697,3.823e-4
7241,85.91,0.04011,0.0704,3.915e-4
13189,85.99,2.83e-8,0.06962,3.924e-4
13191,86.99,2.83e-8,0.07048,4.025e-4
13193,87.99,2.83e-8,0.07135,4.128e-4
13194,88.99,2.83e-8,0.07221,4.233e-4
13196,89.99,2.83e-8,0.07308,4.339e-4
13199,90.99,2.83e-8,0.07396,4.446e-4
5189,91.24,0.1157,0.07348,4.473e-4
13201,91.99,2.83e-8,0.07392,4.555e-4
13202,92.99,2.83e-8,0.07479,4.665e-4
13205,93.99,2.83e-8,0.07567,4.777e-4
1337,94.22,0.01489,0.07518,4.802e-4
5800,94.66,0.02954,0.07506,4.851e-4
13207,94.99,2.83e-8,0.07479,4.89e-4
12489,95.28,0.01547,0.07443,4.922e-4
3801,95.62,0.01534,0.07418,4.961e-4
13210,95.99,2.83e-8,0.07399,5.004e-4
13211,96.99,2.83e-8,0.07487,5.12e-4
13212,97.99,2.83e-8,0.07575,5.237e-4
13215,98.99,2.83e-8,0.07663,5.356e-4
13218,99.99,2.83e-8,0.07752,5.476e-4
13221,101,2.83e-8,0.07841,5.597e-4
13222,102,2.83e-8,0.07929,5.72e-4
13228,103,2.83e-8,0.08018,5.845e-4
13229,104,2.83e-8,0.08107,5.971e-4
13240,105,2.83e-8,0.08197,6.098e-4
13251,106,2.83e-8,0.08286,6.227e-4
13255,107,2.83e-8,0.08375,6.357e-4
13256,108,2.83e-8,0.08465,6.489e-4
5261,108.4,0.2564,0.08461,6.549e-4
13258,109,2.83e-8,0.08473,6.622e-4
13261,110,2.83e-8,0.08563,6.756e-4
12047,110.4,0.01738,0.08556,6.815e-4
13272,111,2.83e-8,0.08572,6.892e-4
9890,111.6,0.0579,0.08589,6.971e-4
13276,112,2.83e-8,0.08582,7.03e-4
13281,113,2.83e-8,0.08672,7.169e-4
13286,114,2.83e-8,0.08762,7.309e-4
13290,115,2.83e-8,0.08853,7.451e-4
5285,115,0.07419,0.087790000000000007,7.455e-4
13291,116,2.83e-8,0.0885,7.582e-4
13292,117,2.83e-8,0.08918,7.707e-4
13294,118,2.83e-8,0.08985,7.832e-4
13297,119,2.83e-8,0.09052,7.959e-4
13302,120,2.83e-8,0.09119,8.086e-4
13304,121,2.83e-8,0.09186,8.215e-4
13307,122,2.83e-8,0.09252,8.344e-4
7279,124.1,0.1393,0.09482,8.622e-4
5798,124.8,0.08422,0.09501,8.711e-4
2595,127,0.1508,0.09738,9.001e-4
