gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
10685,332.4,5.831,0.4637,0.0051919999999999996
5132,333.7,5.245,0.4636,0.005226
450,336.5,5.421,0.4676,0.005306
7923,336.9,4.575,0.4653,0.005315
8696,339.2,5.033,0.468,0.005381
12564,339.7,26.88,0.4661,0.005394
3610,341.2,4.687,0.4667,0.005436
541,342.2,5.892,0.4662,0.005466
13263,343,4.743,0.4652,0.005489
481,343.1,491455224,0.4624,0.005491
4258,344.3,5.386,0.4624,0.005525
2427,344.9,6.619,0.461,0.005543
11328,347,4.225,0.4631,0.005603
10624,348.7,5.225,0.4642,0.005651
5975,350.3,695333907,0.4651,0.005697
1610,350.6,3.324,0.463,0.005706
12674,351.6,4.909,0.4625,0.005734
13239,352.8,11.42,0.4625,0.005769
9319,356.7,5.602,0.4687,0.005882
9335,357.9,3.999,0.4686,0.005916
11911,359,16.23,0.4685,0.00595
10227,359.9,4.974,0.4677,0.005975
5580,362.7,3.686,0.4713,0.006056
13112,362.8,2.36,0.469,0.006062
952,364.5,4.454,0.4699,0.00611
7241,365,4.825,0.4686,0.006127
2537,368.4,4.737,0.4735,0.006228
12500,368.6,5.175,0.4712,0.006232
2468,375.4,4.176,0.484,0.006438
5449,375.5,4.756,0.4815,0.00644
11442,375.9,4.242,0.4798,0.006454
3800,376.6,4.311,0.4785,0.006473
9592,379.6,594743094,0.4826,0.006565
9613,380.4,4.602,0.4818,0.006589
3154,380.5,4.348,0.4793,0.006591
5335,383.6,6.29,0.4836,0.006687
10138,384.3,4.116,0.4826,0.00671
7649,386.5,5.875,0.4848,0.006777
7737,387.4,3.478,0.4843,0.006805
10347,388.2,2.209,0.4834,0.006829
4722,390.1,2.909,0.4851,0.00689
1017,390.3,4.023,0.4829,0.006896
5450,390.5,5.419,0.4808,0.006901
4809,390.9,3.973,0.4791,0.006912
8498,391.7,4.209,0.4785,0.00694
10113,392.8,4.333,0.4784,0.006974
948,394.4,380360325,0.4793,0.007024
3570,395.3,5.042,0.4788,0.007052
9500,395.7,3.278,0.4772,0.007064
6167,396,3.07,0.4753,0.007072
8868,399.2,4.805,0.4796,0.007172
10694,399.4,472000000,0.4777,0.00718
9839,400.6,3.18,0.4778,0.007217
11453,400.6,4.172,0.4756,0.007219
12962,401,471000000,0.474,0.00723
7565,401.1,5.267,0.4719,0.007234
12875,412.1,0.6094,0.4924,0.007585
7941,412.1,5.293,0.4901,0.007586
9097,412.7,3.086,0.4889,0.007606
4643,414.1,4.136,0.4896,0.007652
10933,415.8,3.4,0.4906,0.007705
4391,416,3.833,0.4887,0.007713
5442,417.7,3.983,0.4899,0.007768
10340,419.1,7.82,0.4904,0.007813
3983,419.2,355424833,0.4884,0.007817
7856,421.3,3.87,0.4905,0.007888
3322,421.4,4.544,0.4884,0.007891
6873,421.5,4.211,0.4862,0.007893
7279,422.3,4.11,0.4857,0.00792
3333,424,6.004,0.4868,0.007976
4766,424.4,453349051,0.4854,0.007988
13264,424.8,5.007,0.4839,0.008
6802,426.1,671660933,0.4844,0.008045
542,427.5,4.07,0.4849,0.00809
1033,430.3,6.029,0.4884,0.008185
991,431.3,4.57,0.4881,0.008217
10010,432.5,4.719,0.4883,0.008256
8783,432.7,2.931,0.4865,0.008263
919,432.9,2.969,0.4848,0.00827
13019,433,0.8876,0.483,0.008275
7041,434.7,6.307,0.4842,0.008333
12111,435.7,4.086,0.4839,0.008364
2776,436.8,326193914,0.484,0.008402
9903,438.8,3.734,0.4858,0.00847
2120,439.4,4.184,0.485,0.008491
9816,440.5,13.25,0.485,0.008528
5187,441,318278860,0.4839,0.008545
9240,443,4.319,0.4855,0.008611
247,446.7,4.227,0.4906,0.008738
9347,446.8,3.874,0.4888,0.008742
7696,446.9,3.677,0.4869,0.008744
9607,447.2,4.347,0.4856,0.008758
10027,456,3.91,0.5003,0.00906
954,456.6,3.776,0.4994,0.009082
9458,458.3,3.856,0.5004,0.009138
1537,459.3,6.004,0.5003,0.009173
8610,459.3,2.426,0.4983,0.009175
4027,459.3,547308575,0.4963,0.009175
1964,459.8,4.203,0.4952,0.009191
3539,463.3,3.495,0.4998,0.009315
714,465.8,3.098,0.5025,0.009402
6265,467.5,3.488,0.5037,0.009463
5663,469.4,3.536,0.5052,0.009529
10801,470.5,276683870,0.5053,0.009569
6111,471.1,3.548,0.5043,0.009589
8746,472,3.447,0.504,0.009621
2084,472.4,561000000,0.5029,0.009636
7197,472.8,5.093,0.5016,0.00965
13247,475.2,4.47,0.5041,0.009736
6598,478.7,4.189,0.5087,0.009862
11404,481.4,3.891,0.5117,0.00996
3696,482.6,3.369,0.5119,0.01
8823,485.1,5.141,0.5145,0.01009
12414,486.6,3.811,0.5153,0.01015
155,489.8,3.644,0.5194,0.01026
3250,490,5.096,0.5177,0.01027
4107,491,4.033,0.5175,0.01031
4575,492.7,4.374,0.5188,0.01037
6276,493.9,5.848,0.5191,0.01041
7482,496.2,3.942,0.5213,0.0105
10359,496.4,4.478,0.5198,0.01051
9594,498,3.552,0.5207,0.01056
4960,498.3,2.699,0.5193,0.01058
5582,498.5,3.973,0.5178,0.01058
12454,499.1,3.804,0.5169,0.01061
9195,501,11.42,0.5185,0.01068
13168,502.2,2.889,0.5188,0.01072
2078,505.5,3.113,0.5228,0.01084
8942,506.6,3.681,0.523,0.01089
12976,507.9,312396327,0.5233,0.01093
2576,509.6,214701727,0.5246,0.011
12130,510.9,2.081,0.525,0.01105
4296,512,1.76,0.5251,0.01109
3514,512.1,389634659,0.5235,0.01109
5538,514.8,2.856,0.5263,0.01119
9350,515.6,3.545,0.5259,0.01122
1123,516.8,3.265,0.5263,0.01127
3521,518.6,3.477,0.5276,0.01134
7770,520.5,3.478,0.529,0.01141
4525,521.1,292737708,0.5282,0.01143
2981,521.3,3.629,0.5269,0.01144
11419,521.5,4.344,0.5253,0.01145
8814,524.1,240711332,0.528,0.01155
9424,524.2,3.913,0.5264,0.01155
4058,524.4,207266133,0.5249,0.01156
3408,526.2,253000000,0.5264,0.01163
9779,526.5,238492198,0.5251,0.01164
9996,528.2,3.878,0.5262,0.01171
8622,530,4.075,0.5275,0.01177
12526,530.1,3.553,0.526,0.01178
9957,530.4,4.037,0.5248,0.01179
8611,533.2,3.434,0.5277,0.0119
6692,536,3.478,0.5309,0.01201
10970,537.5,3.583,0.5316,0.012070000000000001
10664,537.7,216945691,0.5303,0.01208
1933,538.2,2.566,0.5294,0.01209
1764,540.2,3.62,0.531,0.01217
5379,541.4,2.493,0.5313,0.01222
4292,541.8,4.228,0.5303,0.01223
159,543.3,318278860,0.5311,0.01229
6228,544.3,212804111,0.531,0.01233
9615,544.4,363000000,0.5296,0.01234
7406,547.5,3.251,0.533,0.01246
12848,549.2,0.4133,0.5342,0.01253
7422,549.5,3.463,0.5329,0.01254
446,552.6,3.153,0.5365,0.01266
2873,553.3,3.487,0.536,0.01269
13257,553.9,240000000,0.5352,0.01271
1270,555.1,3.4,0.5356,0.01276
9160,559.2,6.036,0.5407,0.01292
9474,560,2.973,0.5405,0.01296
4007,562.9,2.938,0.5435,0.01307
5156,566.5,3.499,0.5478,0.01321
11505,566.8,4.082,0.5467,0.01323
7789,568.1,3.312,0.5472,0.01328
4017,568.8,4.289,0.5466,0.01331
1873,569.3,3.789,0.5457,0.01333
3499,570,3.495,0.5452,0.01336
3402,570.4,3.213,0.5443,0.01338
350,570.6,2.582,0.5429,0.01338
1745,573.6,3.596,0.5462,0.0135
8480,574.7,3.425,0.5463,0.01355
11493,575.4,2.411,0.5458,0.01358
6066,575.5,3.202,0.5444,0.01358
2284,575.6,3.146,0.543,0.01359
5800,578.2,186708239,0.5455,0.01369
13,579.6,214600357,0.5461,0.01375
6263,580.5,3.245,0.546,0.01379
4293,581.2,2.768,0.5456,0.01382
179,584.2,3.371,0.5488,0.01394
12548,584.9,158627717,0.5483,0.01397
8062,585.6,3.46,0.5479,0.014
8517,585.8,3.586,0.5465,0.014
7066,586.3,3.561,0.5457,0.01402
7653,587.4,2.709,0.5458,0.01407
6753,589.4,2.595,0.5476,0.01416
12146,589.7,4.14,0.5464,0.01417
7669,590.9,3.512,0.5468,0.01422
11417,591.8,2.291,0.5466,0.01425
12303,592.3,166760358,0.5459,0.01428
9176,592.9,2.488,0.5452,0.0143
10642,594.3,3.466,0.5458,0.01436
66,596,3.182,0.547,0.01443
13245,598.1,3.796,0.5487,0.01452
10271,600.2,3.132,0.5506,0.01461
11114,601.9,2.855,0.5517,0.01468
8697,601.9,3.551,0.5502,0.01468
7240,602.5,130479614,0.5495,0.0147
7105,604.4,2.419,0.5509,0.01478
11769,604.4,6.95,0.5494,0.01478
9275,605.8,3.303,0.5502,0.01484
10462,606.5,2.4,0.5497,0.01487
1612,607.2,2.691,0.5493,0.0149
2593,607.6,2.645,0.5484,0.01492
3746,608.5,105094357,0.5482,0.01495
2583,611.3,3.319,0.5511,0.01508
11413,612,2.293,0.5506,0.0151
1084,612.1,4.486,0.5494,0.01511
3375,613.3,3.306,0.5496,0.01516
822,613.5,4.001,0.5485,0.01517
1115,613.9,3.624,0.5476,0.01519
11883,614,175358636,0.5463,0.01519
3051,614.8,3.632,0.546,0.01522
1407,615.2,3.203,0.5452,0.01524
335,616.7,1.101,0.546,0.0153
911,618.3,3.058,0.547,0.01537
13059,619.6,0.2867,0.5474,0.01543
8311,620.7,2.869,0.5477,0.01548
3876,622,131306445,0.5483,0.01553
7999,622.6,3.862,0.5477,0.01556
8733,624.6,8.886,0.5493,0.01564
9938,627,3.258,0.5515,0.01575
2612,628.1,4.338,0.5517,0.01579
6860,628.3,3.416,0.5505,0.0158
12742,629.9,2.954,0.5515,0.01587
4640,630.1,3.236,0.5504,0.01588
9342,630.4,3.484,0.5493,0.01589
886,631.4,4.964,0.5495,0.01594
734,631.9,3.174,0.5488,0.01596
5641,632,2.527,0.5475,0.01596
711,632.7,3.063,0.5471,0.01599
8157,633.5,230673650,0.547,0.01603
11728,633.9,3.518,0.5462,0.01605
12380,634.3,10.29,0.5453,0.01606
13275,634.7,3.118,0.5446,0.01608
5536,635.5,3.81,0.5444,0.01612
9144,637,2.576,0.5452,0.01618
7594,638.7,3.369,0.5463,0.01626
4672,639.2,3.52,0.5457,0.01628
12381,639.4,121752832,0.5446,0.01629
6233,641,3.135,0.5456,0.01636
6460,642,3.482,0.5456,0.0164
2087,644.7,125621532,0.5482,0.01652
11444,644.9,279666094,0.5472,0.01653
1016,646.5,3.301,0.5482,0.0166
10150,648.6,3.489,0.5498,0.01669
9558,652,2.676,0.5535,0.01685
617,652.8,3.39,0.5532,0.01688
6746,653.1,105094357,0.5523,0.01689
7917,653.1,4.403,0.5509,0.01689
10876,653.4,3.044,0.55,0.0169
6011,653.5,2.632,0.5489,0.01691
10308,655.9,3.71,0.551,0.01702
1030,656,79163596,0.5498,0.01702
9213,658.4,3.197,0.552,0.01713
3296,659.7,106602108,0.5524,0.01719
505,662.5,2.882,0.5551,0.01731
2578,664.1,91025169,0.5561,0.01738
8562,664.5,3.359,0.5554,0.01741
5453,667.1,1.291,0.5577,0.01752
4253,667.1,3.125,0.5564,0.01752
11719,667.6,3.305,0.5559,0.01754
8549,669.7,3.397,0.5575,0.01764
6105,669.8,3.25,0.5563,0.01764
245,670.6,77171777,0.5561,0.01768
9901,671.7,2.104,0.5564,0.01773
2828,673.7,3.284,0.558,0.01782
6205,673.8,3.152,0.5567,0.01782
5,673.8,60353567,0.5554,0.01782
9280,675,4.021,0.5558,0.01788
7094,675.8,3.085,0.5556,0.01791
113,676.7,2.455,0.5556,0.01795
7428,677.1,4.069,0.5549,0.01797
9571,677.8,3.351,0.5547,0.01801
6363,678,89420400,0.5536,0.01802
383,678.4,3.08,0.5528,0.01803
6634,679.2,3.277,0.5527,0.01807
10057,679.3,1.129,0.5517,0.01808
8025,680.4,3.196,0.552,0.01813
12346,682.8,98794056,0.5539,0.01823
1099,683.4,3.078,0.5535,0.01826
8638,685.5,2.158,0.5552,0.01836
9349,685.6,107378254,0.554,0.01836
7137,686.5,2.663,0.554,0.0184
12201,686.6,2.124,0.5529,0.01841
3928,686.9,3.036,0.5521,0.01842
3974,687.3,2.084,0.5515,0.01844
13223,687.3,292331972,0.5503,0.01844
6222,688.8,2.186,0.551,0.01851
6218,688.8,157288915,0.5498,0.01851
4988,691.5,85975354,0.5522,0.01863
5135,692.1,7.819,0.5518,0.01866
12611,692.5,3.744,0.5511,0.01868
5741,695.1,3.707,0.5535,0.0188
9841,695.2,2.93,0.5525,0.01881
2501,695.5,2.934,0.5517,0.01882
2392,695.7,2.812,0.5506,0.01883
6711,696,10.07,0.5498,0.01884
504,696.5,50672985,0.5493,0.01886
7920,697.3,3.246,0.5492,0.0189
6396,697.5,3.079,0.5483,0.01891
4542,698.6,3.912,0.5486,0.01896
