gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
6859,321.2,0.04889,0.4745,0.004886
9626,323.7,0.2805,0.4774,0.004951
9523,324.1,0.2157,0.4751,0.004963
3968,326.4,0.03984,0.4778,0.005026
12287,327.8,0.1954,0.4778,0.005063
2375,330,4.865e-10,0.4802,0.005124
4933,332.4,0.03662,0.4831,0.005191
10171,333.4,4.828e-10,0.4823,0.005219
2198,336.6,0.1029,0.4871,0.005308
1105,336.9,0.02038,0.4846,0.005317
7460,337,0.5009,0.4815,0.005319
11670,343.1,5.013e-10,0.4936,0.00549
12856,345.3,0.03403,0.4959,0.005553
11659,346,5.407e-10,0.4943,0.005572
10292,347.8,0.1869,0.4958,0.005626
6080,351.3,0.2601,0.5011,0.005724
9800,352.8,6.131e-10,0.5018,0.005769
2939,354.7,6.028e-10,0.5033,0.005824
9728,356.6,6.343e-10,0.5048,0.00588
6320,357.1,0.2854,0.5028,0.005894
11600,359.1,0.3505,0.5044,0.005951
1310,360,0.5428,0.5035,0.005978
2385,361,0.1097,0.5029,0.006009
4508,366,6.413e-10,0.512,0.006157
8384,368,6.985e-10,0.5137,0.006215
7959,369,0.6743,0.513,0.006245
3627,369.2,0.3354,0.5102,0.00625
8783,370,0.1168,0.5091,0.006275
12788,370.2,0.1679,0.5067,0.006282
5816,370.3,0.3209,0.5038,0.006285
10528,370.7,7.093e-10,0.5017,0.006296
3342,371,7.316e-10,0.4994,0.006304
7279,375.2,0.247,0.5064,0.006431
1845,375.5,7.158e-10,0.5042,0.006442
5688,380,0.2407,0.5118,0.006577
7681,380.2,7.762e-10,0.5094,0.006584
10294,384.7,0.2343,0.5169,0.00672
9893,386,0.04678,0.5172,0.006763
3838,387.5,8.576e-10,0.5176,0.006806
12941,387.5,1.297e-11,0.5147,0.006808
1481,387.8,0.2118,0.5125,0.006817
2850,390.1,8.327e-10,0.5149,0.006887
5339,391.4,0.103,0.5152,0.00693
12907,392.8,1.319e-11,0.5154,0.006971
9953,393.4,9.008e-10,0.5139,0.00699
11948,397.3,8.949e-10,0.5202,0.007115
4648,406.7,0.1343,0.5391,0.007413
1054,409.5,1.089e-9,0.5426,0.007503
4206,409.5,0.1436,0.5397,0.007504
12950,413.3,0.1203,0.5456,0.007627
1293,413.5,0.09544,0.543,0.00763
374,414.4,1.177e-9,0.5424,0.007662
2219,414.9,1.138e-9,0.5406,0.007678
11701,415.8,1.168e-9,0.5398,0.007708
403,416,1.157e-9,0.5373,0.007713
370,416,0.05349,0.5346,0.007713
12777,417.7,1.592e-11,0.5356,0.007768
3560,419,0.2116,0.5359,0.007812
553,419.9,1.221e-9,0.535,0.00784
413,419.9,1.261e-9,0.5323,0.00784
8596,422,0.3014,0.5343,0.00791
7304,425.4,1.315e-9,0.5391,0.008021
12453,426.7,0.03024,0.5393,0.008065
4552,429.7,1.406e-9,0.5433,0.008166
6667,429.9,0.1098,0.5409,0.008171
3006,434.6,0.1415,0.5486,0.008328
10791,435.8,0.09464,0.5486,0.00837
12461,441.1,0.1563,0.5575,0.008546
12852,442.1,0.08713,0.5571,0.008582
9701,442.4,0.2933,0.555,0.008592
13009,445.7,0.07077,0.5597,0.008706
2619,447.2,0.1343,0.5602,0.008756
12988,450.5,1.547e-11,0.5648,0.00887
2793,453.3,0.08861,0.5682,0.008967
11393,453.8,0.1526,0.5666,0.008985
12385,455.4,2.484e-9,0.5674,0.00904
6120,457.8,0.1721,0.57,0.009124
13001,459.1,1.565e-11,0.57,0.009167
4741,459.3,0.1026,0.5679,0.009175
6503,460.5,0.1307,0.5679,0.009218
7871,464.4,0.1402,0.5736,0.009354
3233,467.6,0.1142,0.5779,0.009468
3917,469.8,0.2101,0.58,0.009546
3,470,0.04711,0.5777,0.009551
10462,470.3,0.3334,0.5758,0.009562
11627,470.6,0.1133,0.5738,0.009572
8571,472.5,0.7688,0.5752,0.009639
9383,472.6,0.4047,0.5728,0.009642
12884,473.9,1.653e-11,0.5731,0.009691
5453,476.9,2.569e-6,0.577,0.009799
9890,477.5,0.00348,0.5755,0.009817
7273,479.7,0.2309,0.5777,0.009898
6627,479.9,0.00988,0.5757,0.009907
10279,481.8,0.3818,0.5771,0.009975
10916,482,0.01106,0.5749,0.009981
1035,483.5,0.1831,0.5756,0.01004
13013,484.4,1.66e-11,0.575,0.01007
4122,486.9,0.7089,0.5778,0.01016
7745,487,0.01499,0.5754,0.01016
1223,487.9,0.01818,0.5749,0.0102
4353,488.3,0.1456,0.5733,0.01021
9382,490.4,0.0232,0.5751,0.01029
3973,491.5,0.1442,0.575,0.01033
6256,492.9,0.02261,0.5755,0.01038
4114,494,0.03134,0.5752,0.01042
4279,495.6,0.07221,0.576,0.01048
4243,497.3,0.0372,0.5773,0.01054
1859,498.5,2.781e-11,0.5772,0.01058
559,499.5,0.05188,0.5768,0.01062
3714,499.5,0.01957,0.5745,0.01062
6308,499.7,0.4899,0.5725,0.01063
