gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
8371,1,1.073e-12,7.515e-5,5.647e-9
9137,2,0.004926,2.97e-4,4.464e-8
12781,3,7.953e-12,6.125e-4,1.381e-7
12875,9,2.57e-11,0.00742,2.23e-6
13038,14.97,3.752e-11,0.01984,7.454e-6
12975,15.97,3.825e-11,0.01924,8.673e-6
12844,16.97,4.616e-11,0.019,9.994e-6
12981,18.89,5.912e-11,0.021329999999999998,1.282e-5
12759,22.36,6.263e-11,0.02796,1.891e-5
12763,24.68,0.03902,0.03155,2.3710000000000002e-05
13070,27.71,1.022e-10,0.03739,3.091e-5
13065,28.72,1.059e-10,0.03719,3.354e-5
12773,29.73,0.1149,0.03714,3.628e-5
12921,31.75,1.113e-10,0.04004,4.212e-5
12778,31.81,0.008044,0.03754,4.231e-5
12913,33.14,0.02972,0.0386,4.641e-5
12812,34.7,1.193e-10,0.04033,5.152e-5
12891,35.72,1.193e-10,0.04068,5.502e-5
13029,37.23,1.276e-10,0.04231,6.041e-5
12760,38.24,1.285e-10,0.04269,6.417e-5
13048,39.24,1.29e-10,0.04312,6.804e-5
12843,40.25,1.372e-10,0.04358,7.204e-5
12983,40.84,0.01372,0.04308,7.445e-5
12896,41.81,1.425e-10,0.04352,7.849e-5
12893,42.81,1.442e-10,0.04407,8.28e-5
12980,43.82,1.442e-10,0.04464,8.723e-5
13001,44.59,0.01439,0.04471,9.071e-5
7244,45.98,0.02157,0.04619,9.719e-5
1597,46.9,1.598e-10,0.04664,1.016e-4
12849,51.77,0.01813,0.05625,1.268e-4
267,52.1,0.07641,0.05521,1.286e-4
2767,53.31,2.039e-10,0.05631,1.354e-4
335,53.54,0.04112,0.05515,1.368e-4
11850,54.16,0.06571,0.0549,1.403e-4
13000,56.23,2.627e-10,0.05801,1.526e-4
11280,58.24,2.716e-10,0.061,1.65e-4
12873,60.3,0.1113,0.06413,1.783e-4
9926,64.88,0.09272,0.07351,2.099e-4
