gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
1616,3.464,12430000000,0.002698,2.027e-7
13028,6,9043000000,0.005503,8.271e-7
12852,6.325,8752000000,0.004181,9.426e-7
4503,7.746,6778000000,0.005159,1.551e-6
3732,8.888,8422000000,0.005759,2.164e-6
2447,9.592,6444000000,0.005765,2.599e-6
13013,9.95,5385000000,0.005395,2.838e-6
9861,10.2,8801000000,0.005007,3.01e-6
11115,10.77,5951000000,0.00507,3.429e-6
9462,10.95,6214000000,0.004751,3.57e-6
15,12.65,5533000000,0.006073,5.02e-6
6653,12.96,4857000000,0.005897,5.318e-6
12761,17.2,3564000000,0.01056,1.032e-5
8823,17.89,5237000000,0.01074,1.129e-5
13051,19.67,3564000000,0.01249,1.408e-5
12865,22.25,3637000000,0.01555,1.869e-5
9319,22.98,6228000000,0.01576,2.013e-5
7035,24.25,4305000000,0.01684,2.278e-5
5351,25.3,4531000000,0.01758,2.51e-5
5533,25.63,3877000000,0.01721,2.586e-5
4630,29.51,3431000000,0.02261,3.568e-5
12472,29.56,4098000000,0.02166,3.582e-5
12880,30.4,3983000000,0.02208,3.816e-5
10107,32.03,3478000000,0.02383,4.298e-5
9732,32.3,4577000000,0.02331,4.378e-5
9528,32.86,4468000000,0.02331,4.555e-5
3777,37.23,3715000000,0.02977,6.041e-5
6450,38.21,3311000000,0.03045,6.407e-5
11846,38.47,2564000000,0.02985,6.506e-5
10871,46.13,2736000000,0.04343,9.792e-5
9607,46.13,2651000000,0.04203,9.792e-5
6149,49.94,2052000000,0.04865,1.17e-4
6075,50.3,2446000000,0.04794,1.189e-4
8397,52.08,3445000000,0.0503,1.285e-4
4656,52.5,2172000000,0.04975,1.308e-4
13091,52.67,2132000000,0.04872,1.318e-4
12365,53.03,1653000000,0.04813,1.338e-4
8157,53.67,1835000000,0.04815,1.375e-4
3685,55.78,1731000000,0.05112,1.498e-4
9626,56.28,2248000000,0.05087,1.529e-4
2634,59.25,2738000000,0.05564,1.714e-4
9191,60.45,1594000000,0.05681,1.793e-4
13168,61.02,2832000000,0.05668,1.831e-4
12782,61.4,2027000000,0.05615,1.857e-4
869,61.82,2341000000,0.05575,1.885e-4
12282,62.23,2428000000,0.05533,1.913e-4
1327,62.29,1786000000,0.05428,1.917e-4
10683,64.45,2088000000,0.05735,2.069e-4
7848,67.73,1554000000,0.06275,2.31e-4
2256,68.41,1915000000,0.06286,2.362e-4
9613,69.24,1493000000,0.0633,2.426e-4
12128,70.14,1887000000,0.0639,2.497e-4
11346,71.2,1734000000,0.06482,2.582e-4
1221,72.47,1621000000,0.06616,2.685e-4
13133,72.88,2678000000,0.06577,2.718e-4
12895,73.82,11740000000,0.06648,2.798e-4
4759,74.4,1249000000,0.06644,2.846e-4
3155,80.7,1598000000,0.0782,3.408e-4
12443,81.41,1738000000,0.07838,3.475e-4
1573,82.5,1589000000,0.07938,3.579e-4
10075,82.84,1528000000,0.07879,3.612e-4
6257,85.28,1415000000,0.08266,3.851e-4
11127,87.46,1788000000,0.08604,4.074e-4
3502,89.72,1221000000,0.08961,4.31e-4
9562,90.33,1139000000,0.08957,4.375e-4
6835,90.99,1345000000,0.08964,4.446e-4
9443,91.39,1381000000,0.08915,4.489e-4
9856,93.02,1263000000,0.09134,4.667e-4
6444,97.57,943485691,0.1,5.187e-4
11744,98.21,936399220,0.1,5.263e-4
7669,98.42,1076000000,0.09909,5.287e-4
12405,100.2,846000000,0.1016,5.496e-4
7207,100.4,1106000000,0.1007,5.525e-4
13171,101.8,1540000000,0.1023,5.691e-4
1030,104.1,897363410,0.1062,5.987e-4
11513,108.7,781126139,0.1154,6.589e-4
2589,110.6,847149560,0.1182,6.841e-4
8031,111,825124472,0.1175,6.887e-4
3763,111.5,685626268,0.1172,6.956e-4
10256,112.1,1022000000,0.1172,7.045e-4
4476,113.7,819767147,0.1194,7.267e-4
12641,115,817816274,0.121,7.455e-4
6198,118.7,1228000000,0.127,7.922e-4
8577,118.9,1141000000,0.1259,7.946e-4
7364,119.2,753491294,0.125,7.982e-4
11401,120.2,953527583,0.1256,8.116e-4
10657,125.2,830773709,0.1341,8.769e-4
5807,127.5,908304970,0.1372,9.075e-4
11652,131,616911822,0.1427,9.542e-4
11830,131,833429641,0.1411,9.542e-4
2779,134.3,2290000000,0.1462,0.001
4017,135.4,671872850,0.1469,0.001015
5863,137.4,773388446,0.1493,0.001043
12045,140.1,709092976,0.1532,0.001082
866,140.3,638814880,0.152,0.001085
11239,145.2,649243598,0.1604,0.001157
13248,146.9,586116179,0.1622,0.001183
8053,150.1,553703449,0.167,0.00123
9901,151.6,1292000000,0.1685,0.001253
