target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
MGG_05214T0,5.788773223768267e-15,5.837977796170297e-11,-2.6060087707176915,0.33374140663012725,4.852814078805765,0.959871178969446,0.013317767767924607,0.11749949079280635,0.15375722198125927,0.15375722198125927
MGG_06868T0,2.0511096440238482e-12,1.0342720379990255e-8,2.970306524758224,0.42246075963579865,10.406962350140962,1.8593170973534439,6.755862835650617e-5,0.258345397346036,0.2676420815197275,0.2676420815197275
MGG_00800T0,8.735959695595745e-9,2.5193726323580508e-5,1.7448492143637615,0.30326184932610367,9.18226431141482,0.5621469721283335,1.228353522409634e-4,0.11380726344376309,0.13782878853279157,0.13782878853279157
MGG_12582T0,9.992553821945665e-9,2.5193726323580508e-5,4.774585590475395,0.8331366641893345,4.49056786743044,4.673778601272665,0.08764065510036913,0.9535343967244284,0.1721733018917958,0.9535343967244284
MGG_12766T0,2.6933593175237125e-8,5.4325057434453283e-5,-1.2707584168296837,0.22854199638930847,6.963675159000805,0.23075364568444323,0.0011244281118073293,0.05639985536694649,0.07722273805860869,0.07722273805860869
MGG_17365T0,7.18868686163399e-8,1.2082984499929797e-4,1.2864050432119796,0.23882508139938993,6.6396275737073545,0.2475028529449048,0.0014325807226729548,0.08412354853546486,0.0810763705335327,0.08412354853546486
MGG_04709T0,1.8579107657625953e-7,2.676718581816539e-4,-1.5095671764461802,0.28957633770764973,5.704380845507658,0.4123664396056974,0.00455330917367662,0.12122837386658557,0.11213760086929832,0.12122837386658557
MGG_15168T0,2.5269913436502934e-7,3.1855884625891514e-4,2.3229824774180066,0.4505667787378225,5.9325314504020445,0.9759480611735408,0.004140306945478858,0.30037532620778795,0.10227017750380642,0.30037532620778795
MGG_00837T0,3.11766277099395e-7,3.493514338385999e-4,-1.5357285798879932,0.30017025994749286,5.570983501601513,0.43985527965296267,0.00533347274557643,0.12981980468984167,0.11896263900931998,0.12981980468984167
MGG_01319T0,8.616698448650584e-7,5.425641238987831e-4,1.6647905201596662,0.3383132696125911,5.196227572129157,0.517378901319705,0.006292051377362236,0.16539175121658037,0.13812378470778933,0.16539175121658037
MGG_09827T0,5.550249019406895e-7,5.425641238987831e-4,-1.2065959629914758,0.24101822523958993,6.56616507514708,0.3477730099474773,0.0019914384367815913,0.08514323890968094,0.08231530551052638,0.08514323890968094
MGG_00431T0,8.928592524637826e-7,5.425641238987831e-4,1.5214688043559532,0.3096260133605879,8.639760992024145,0.4320105257724457,2.0534535773093058e-4,0.14359705686662547,0.10861794365329577,0.14359705686662547
MGG_11482T0,1.0169660242889807e-6,5.425641238987831e-4,-1.2551404376372197,0.25676279099776617,6.119700058801815,0.3426161033054819,0.003049972899977386,0.09413025111802412,0.09584072336146639,0.09584072336146639
MGG_15730T0,8.639059310156581e-7,5.425641238987831e-4,1.8691195027787402,0.3798754903161097,4.247795588435935,0.6216247815429241,0.016478455511425315,0.19997962670293176,0.1877471158656066,0.19997962670293176
MGG_00771T0,1.0519062280278487e-6,5.425641238987831e-4,-1.383140010881064,0.2833333087102457,5.641207551579547,0.36804889658101,0.005110716882097602,0.1028506372954611,0.11530592885494545,0.11530592885494545
