target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
MGG_03963T0,1.5663935732027938e-30,1.6050834944609028e-26,-2.205470342791582,0.19202777536536572,4.8312314946874455,0.7907496838158533,0.013531742404985466,0.037981747583358996,0.04178025736267154,0.04178025736267154
MGG_06868T0,3.1754882617680774e-24,1.6269614109168745e-20,-2.2567342121600533,0.22224736572808335,8.62529193353126,1.3126191412529462,3.365884510761909e-4,0.07375424890853242,0.020833059884399235,0.07375424890853242
MGG_16612T0,6.267280050086706e-20,1.6230396677274333e-16,-1.2130959922833127,0.13272938472700999,6.502460782439562,0.37902936620471755,0.002128950565194691,0.021197892940352348,0.02429668378982125,0.02429668378982125
MGG_12049T0,6.335667679232686e-20,1.6230396677274333e-16,-1.6117941775496616,0.17637510076678298,9.538052548644337,0.707171001246279,1.1219007321961297e-4,0.04655007418251964,0.026856813214278196,0.04655007418251964
MGG_10368T0,1.6800768785630352e-18,3.4431495549270844e-15,-3.8216753098120066,0.4354231243545674,4.512733451597008,3.470387630192013,0.06268830424778699,0.22170164158625255,0.04677926308474804,0.22170164158625255
MGG_17720T0,5.6317562157200206e-18,9.618100990413842e-15,-1.9072988963507913,0.22075761088524531,4.828802445466778,0.8959300495624942,0.01606217332861268,0.05703871081702937,0.04181440994561873,0.05703871081702937
MGG_08810T0,2.6193555785467208e-17,3.834362373338321e-14,-1.1001928917242967,0.1300095947970278,7.969784451346909,0.17723021733179484,5.446329873894763e-4,0.02480910912154155,0.01933254169764464,0.02480910912154155
MGG_16282T0,9.988998641879149e-17,1.2794658635416956e-13,-4.101468504714292,0.49386031643250045,5.368008246505982,3.3515027153028676,0.09986883867092881,0.2659781795492852,0.035135768540898706,0.2659781795492852
MGG_14367T0,4.727305519356091e-16,5.382299961871318e-13,1.4684845920305127,0.1808855635806834,5.552697672156786,0.4119759001695488,0.004848122891514968,0.04423125777633719,0.03307886398470912,0.04423125777633719
MGG_18082T0,7.508672519939247e-16,7.694136731181748e-13,-1.6787896204660797,0.2082361657254079,7.41936261681056,0.7198246015575348,0.0014917475053037486,0.06355170356872555,0.019871798606978887,0.06355170356872555
MGG_09834T0,1.341444567430655e-15,1.24961658931472e-12,-1.4222893619833816,0.17799246817228112,5.931250664743294,0.7547728422656536,0.0036782230235918667,0.04384375506549888,0.029004637948343084,0.04384375506549888
MGG_01447T0,5.050246428469993e-15,4.312489596044334e-12,-0.9206187625615829,0.11764112816793505,7.37190632694826,0.2493561664054599,7.564926822471144e-4,0.004484714624552289,0.02000265987268966,0.02000265987268966
MGG_08800T0,3.0710882086610896e-14,2.420726221088476e-11,-1.6930569521830467,0.22290885742156957,4.075147234632144,0.5490250374826466,0.019126484621621382,0.021696600568747188,0.05540605345386304,0.05540605345386304
MGG_08670T0,5.892021665772321e-14,4.3125390006549266e-11,-1.8098053888122658,0.24097132903959953,7.031510263579523,0.6497106294830763,0.0013228152154434068,0.08577795691322297,0.021328741377367743,0.08577795691322297
MGG_14372T0,6.982594281449106e-14,4.770042906800599e-11,-1.2446449389571017,0.16621422603573976,5.886650975531048,0.5193917401068849,0.0037820112421928943,0.03765874216279707,0.029458114983129544,0.03765874216279707
MGG_02241T0,8.818667177475254e-14,5.647805160474308e-11,1.0327116990985825,0.1384798082990262,6.20223880001032,0.34010276066857814,0.0022375960070834047,0.025883329142196404,0.02652738995271915,0.02652738995271915
MGG_00750T0,8.703691815416547e-13,5.246278237210198e-10,1.5882817485985836,0.22215001920721575,6.242393871855441,0.5663252511040734,0.0022839666713238196,0.07174197987932564,0.0262092204439497,0.07174197987932564
MGG_08817T0,9.631373857797614e-13,5.482927106714008e-10,-4.519654351263218,0.6333885324533942,7.4164500605091455,2.883335176770175,0.0013354709598287304,0.6004360786053675,0.019879305119414284,0.6004360786053675
MGG_15671T0,1.1038827558160207e-12,5.953413999393033e-10,-1.2355785826369934,0.17361211338854782,8.420981973620883,0.5353937120680048,2.882027974367012e-4,0.044923546075420255,0.020132283865725336,0.044923546075420255
MGG_04692T0,1.5045107688600088e-12,7.708360924254255e-10,1.003383462473437,0.14183956862495628,6.497918915759599,0.21842175006596157,0.0016888091330976266,0.028488885708472887,0.024328410773761567,0.028488885708472887
MGG_17703T0,1.6559978971306526e-12,7.713186569044453e-10,1.2910153027868203,0.18284379179132418,5.457738910566995,0.3307351573524886,0.00483784560421843,0.0453099326907252,0.03413134472734671,0.0453099326907252
MGG_10503T0,1.6450871221700624e-12,7.713186569044453e-10,0.9400058752806524,0.13311374761547323,7.763824159591123,1.5131632414865084,8.970608590656769e-4,0.025681843847288163,0.019365015130191614,0.025681843847288163
MGG_08593T0,4.147390548300968e-12,1.8477526499321749e-9,1.4521840196064735,0.20948791727813262,7.666753248025728,0.4835403182733923,6.288032099416378e-4,0.06519897801835293,0.01945264782919316,0.06519897801835293
MGG_02226T0,5.046168064390183e-12,2.154503506491925e-9,1.0484153168560117,0.15185024293176563,6.967121405401126,0.20595461317158076,0.0011175454671051319,0.03347019895054921,0.021620353724558238,0.03347019895054921
MGG_10530T0,1.1266701339759872e-11,4.617995545140776e-9,-1.216292431088486,0.17914802710818833,4.966587429210696,0.2521852717893744,0.00818949863371107,0.025735858635386164,0.039951524791423186,0.039951524791423186
MGG_14151T0,1.852161805388169e-11,7.299654623004834e-9,-1.6365061094692812,0.2436282522449613,3.909642394904219,0.5787195307436515,0.024088407969904597,0.06494367996799709,0.059278913339881084,0.06494367996799709
MGG_15807T0,2.3181642929892287e-11,8.797862781578011e-9,-1.2922724005352697,0.19332558375961814,5.663386448579067,0.3447099825484003,0.004641558746645261,0.05142061325735041,0.03185209109716052,0.05142061325735041
MGG_11084T0,2.4645053980381145e-11,9.0192095763202e-9,-1.2696319078702523,0.19019379593945704,4.7012459464057725,0.30430119801915767,0.010575532337472559,0.033854410907289634,0.04368498768331717,0.04368498768331717
