target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
MGG_14831T0,1.1484185632052932e-153,1.2718735587498623e-149,-9.297140454241143,0.3520753648709971,6.545261387187825,14.526393671159406,0.022056700555747287,0.11396303545210973,0.12669177450310767,0.12669177450310767
MGG_09592T0,9.82364262408627e-142,5.439842103087772e-138,-8.855318247886498,0.34937057619355477,6.3613169805209155,14.734605986918377,2.9011021486908086e-4,0.06830280968255453,0.14618164919691076,0.14618164919691076
MGG_07404T0,9.048088248220109e-139,3.340252578301257e-135,-9.515636673108082,0.37946910095221964,6.899878996064178,17.28443279704974,1.6046244477909137e-4,0.17263569584820404,0.10260023141218662,0.17263569584820404
MGG_14155T0,7.376982299822655e-126,2.0425019742633976e-122,-8.679441150453007,0.3637157223853917,6.490422383040567,15.326041897108379,2.3426882359272295e-4,0.15851268322880013,0.13176818149220232,0.15851268322880013
MGG_05483T0,1.0910551295147833e-121,2.416687111875245e-118,-6.890193327043133,0.2937225624699099,8.003874389551688,7.7448215147018695,0.014551823641568335,0.04043025753843571,0.08897570880309988,0.08897570880309988
MGG_09085T0,1.3574791129038006e-104,2.5056801959015987e-101,-8.720752783831951,0.40152673698909885,6.473734387195255,14.258421042197742,0.015765071603948955,0.17770339301658672,0.13342278176024314,0.17770339301658672
MGG_07690T0,4.7955507932167516e-92,7.587246433553646e-89,-9.747266008619002,0.47901849950084213,7.225899516443504,18.891398063228877,1.2155959084968823e-4,0.2752289078459964,0.09275202856155428,0.2752289078459964
MGG_13908T0,5.760849616065819e-88,7.975176187241118e-85,-5.890664591182816,0.29627282542150685,7.308195754523833,6.460206737174564,0.014305621791398073,0.0783725857781127,0.09102748270849319,0.09102748270849319
MGG_02167T0,1.4757967002190268e-87,1.8160498283250804e-84,-8.88365285552081,0.44787044849102814,7.0007321711486705,13.97699152050294,0.06397878005779745,0.17672674630006832,0.0985147128782134,0.17672674630006832
MGG_02339T0,2.6179849500702448e-86,2.8994183322027962e-83,-8.861217116579038,0.450032486198955,5.911174235373355,13.027378577551941,4.565788547578844e-4,0.08484064343143284,0.24257850750653737,0.24257850750653737
MGG_09605T0,3.391937594677577e-86,3.415064441914015e-83,-8.883434365783636,0.45146174519438564,6.069628429991609,13.66739779428646,4.1783995306841725e-4,0.24416340889568422,0.1991196458754647,0.24416340889568422
MGG_03436T0,7.469311893909437e-84,6.893552435420585e-81,-9.827216740634618,0.5065137527719681,7.808582774281507,17.313828761592557,0.07331663979200248,0.2345507783045686,0.0878517748007136,0.2345507783045686
MGG_05533T0,2.5902580004300872e-77,2.2067005657510165e-74,-6.941091017197807,0.3729453945855568,6.729054493414313,8.065914297415326,0.05415867295988896,0.11262811682178514,0.11274724785120313,0.11274724785120313
MGG_11009T0,4.064280004483022e-70,3.2151357892606765e-67,-9.475184296051614,0.5352680164454093,6.879507003133767,17.429827758399323,1.9847956942040294e-4,0.34361573974586335,0.10361109613922324,0.34361573974586335
MGG_04732T0,9.822528752367629e-70,6.973735034894337e-67,-6.582363000482779,0.37289627660364394,6.894187755791392,7.615606936157673,0.05854663097141089,0.10831532875442285,0.1028754982664714,0.10831532875442285
MGG_10892T0,1.0074921946574212e-69,6.973735034894337e-67,-9.87248657261924,0.5593298816592506,8.20732663566609,20.953115584743088,0.01704074702572494,0.3583791527946168,0.09122602325962621,0.3583791527946168
MGG_14836T0,1.0876926671675352e-65,7.085997816988502e-63,-8.450006039419799,0.49362992484568236,5.7651990011878285,12.43560075709955,9.371163740074196e-4,0.24519317838812463,0.2914674868697776,0.2914674868697776
MGG_05847T0,1.0366248397962226e-64,6.378122278190648e-62,-8.25144487903128,0.4857694984930465,5.940225563847694,13.273033611058201,6.667600737174567e-4,0.2824996467257058,0.23383354244869783,0.2824996467257058
MGG_02287T0,9.520765112966825e-63,5.549603875058294e-60,-11.590644546831566,0.6932593050859466,8.604911204462903,25.899220458828328,2.00610203052085e-5,0.5767100958855946,0.09958314036273211,0.5767100958855946
MGG_12247T0,1.0954771908827448e-60,6.066204944513199e-58,-5.1749294297303345,0.3148952256598223,8.337881738614913,4.548482470623643,0.002227980654146136,0.11676282311787445,0.0933619734137728,0.11676282311787445
MGG_02778T0,6.921308902911467e-60,3.6501664809402143e-57,-8.830630561048187,0.5410371131386734,10.17457141138737,15.170527815437293,0.007329528776246113,0.3439358605758697,0.2207521485377678,0.3439358605758697
MGG_05716T0,4.747064706526943e-56,2.389715528399359e-53,-4.872590465778421,0.3089130198664186,8.742946024140373,4.987369695659454,0.0017071710870203598,0.11280553352456812,0.10388009000006534,0.11280553352456812
